# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4116180
# River:                 SNAKE RIVER
# Station:               CLARKSTON, WA
# Country:               US
# Latitude (DD):       46.4279
# Longitude (DD):      -117.1652
# Catchment area (km²):      267288.0
# Altitude (m ASL):        204.22
# Next downstream station:      4116182
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1915-10 - 1973-01
# No. of years:          59
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 20922
# DATA
YYYY-MM-DD;hh:mm; Value
1915-10-01;--:--;    430.415
1915-10-02;--:--;    447.405
1915-10-03;--:--;    430.415
1915-10-04;--:--;    447.405
1915-10-05;--:--;    535.188
1915-10-06;--:--;    447.405
1915-10-07;--:--;    634.296
1915-10-08;--:--;    634.296
1915-10-09;--:--;    656.950
1915-10-10;--:--;    656.950
1915-10-11;--:--;    611.643
1915-10-12;--:--;    611.643
1915-10-13;--:--;    594.653
1915-10-14;--:--;    555.009
1915-10-15;--:--;    594.653
1915-10-16;--:--;    634.296
1915-10-17;--:--;    679.603
1915-10-18;--:--;    656.950
1915-10-19;--:--;    611.643
1915-10-20;--:--;    594.653
1915-10-21;--:--;    594.653
1915-10-22;--:--;    594.653
1915-10-23;--:--;    594.653
1915-10-24;--:--;    594.653
1915-10-25;--:--;    594.653
1915-10-26;--:--;    611.643
1915-10-27;--:--;    611.643
1915-10-28;--:--;    634.296
1915-10-29;--:--;    611.643
1915-10-30;--:--;    611.643
1915-10-31;--:--;    634.296
1915-11-01;--:--;    634.296
1915-11-02;--:--;    594.653
1915-11-03;--:--;    611.643
1915-11-04;--:--;    611.643
1915-11-05;--:--;    611.643
1915-11-06;--:--;    594.653
1915-11-07;--:--;    611.643
1915-11-08;--:--;    656.950
1915-11-09;--:--;    634.296
1915-11-10;--:--;    634.296
1915-11-11;--:--;    634.296
1915-11-12;--:--;    611.643
1915-11-13;--:--;    611.643
1915-11-14;--:--;    611.643
1915-11-15;--:--;    611.643
1915-11-16;--:--;    611.643
1915-11-17;--:--;    634.296
1915-11-18;--:--;    679.603
1915-11-19;--:--;    679.603
1915-11-20;--:--;    679.603
1915-11-21;--:--;    792.870
1915-11-22;--:--;    770.217
1915-11-23;--:--;    792.870
1915-11-24;--:--;    792.870
1915-11-25;--:--;    792.870
1915-11-26;--:--;    792.870
1915-11-27;--:--;    747.564
1915-11-28;--:--;    747.564
1915-11-29;--:--;    747.564
1915-11-30;--:--;    747.564
1915-12-01;--:--;    656.950
1915-12-02;--:--;    634.296
1915-12-03;--:--;    634.296
1915-12-04;--:--;    656.950
1915-12-05;--:--;    702.257
1915-12-06;--:--;    747.564
1915-12-07;--:--;    747.564
1915-12-08;--:--;    792.870
1915-12-09;--:--;    818.356
1915-12-10;--:--;    843.841
1915-12-11;--:--;    818.356
1915-12-12;--:--;    818.356
1915-12-13;--:--;    818.356
1915-12-14;--:--;    818.356
1915-12-15;--:--;    747.564
1915-12-16;--:--;    747.564
1915-12-17;--:--;    747.564
1915-12-18;--:--;    747.564
1915-12-19;--:--;    679.603
1915-12-20;--:--;    656.950
1915-12-21;--:--;    656.950
1915-12-22;--:--;    634.296
1915-12-23;--:--;    843.841
1915-12-24;--:--;   1098.692
1915-12-25;--:--;    968.435
1915-12-26;--:--;    866.494
1915-12-27;--:--;    866.494
1915-12-28;--:--;    866.494
1915-12-29;--:--;    866.494
1915-12-30;--:--;    679.603
1915-12-31;--:--;    594.653
1916-01-01;--:--;    571.999
1916-01-02;--:--;    571.999
1916-01-03;--:--;    571.999
1916-01-04;--:--;    571.999
1916-01-05;--:--;    571.999
1916-01-06;--:--;    634.296
1916-01-07;--:--;    634.296
1916-01-08;--:--;    634.296
1916-01-09;--:--;    702.257
1916-01-10;--:--;    702.257
1916-01-11;--:--;    702.257
1916-01-12;--:--;    702.257
1916-01-13;--:--;    702.257
1916-01-14;--:--;    702.257
1916-01-15;--:--;    702.257
1916-01-16;--:--;    702.257
