# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4122210
# River:                 LITTLE BLUE RIVER
# Station:               WATERVILLE, KS
# Country:               US
# Latitude (DD):       39.6997
# Longitude (DD):      -96.7547
# Catchment area (km²):      9088.3
# Altitude (m ASL):        338.63
# Next downstream station:      4122200
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1922-06 - 1958-04
# No. of years:          37
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 13118
# DATA
YYYY-MM-DD;hh:mm; Value
1922-06-01;--:--;     24.862
1922-06-02;--:--;     19.935
1922-06-03;--:--;     12.714
1922-06-04;--:--;      9.061
1922-06-05;--:--;      7.306
1922-06-06;--:--;      6.230
1922-06-07;--:--;      5.550
1922-06-08;--:--;      5.550
1922-06-09;--:--;      4.870
1922-06-10;--:--;      4.587
1922-06-11;--:--;      4.304
1922-06-12;--:--;      4.078
1922-06-13;--:--;      3.851
1922-06-14;--:--;      3.851
1922-06-15;--:--;      3.851
1922-06-16;--:--;      3.625
1922-06-17;--:--;      3.625
1922-06-18;--:--;      3.398
1922-06-19;--:--;      3.398
1922-06-20;--:--;      3.228
1922-06-21;--:--;      3.228
1922-06-22;--:--;      3.228
1922-06-23;--:--;      3.228
1922-06-24;--:--;      3.058
1922-06-25;--:--;      4.078
1922-06-26;--:--;     52.952
1922-06-27;--:--;     18.009
1922-06-28;--:--;      6.230
1922-06-29;--:--;      7.702
1922-06-30;--:--;      5.890
1922-07-01;--:--;      4.870
1922-07-02;--:--;     15.121
1922-07-03;--:--;     22.880
1922-07-04;--:--;     18.972
1922-07-05;--:--;     27.835
1922-07-06;--:--;     19.935
1922-07-07;--:--;     31.715
1922-07-08;--:--;     34.830
1922-07-09;--:--;     14.158
1922-07-10;--:--;    168.202
1922-07-11;--:--;    121.196
1922-07-12;--:--;    148.946
1922-07-13;--:--;     89.764
1922-07-14;--:--;     45.307
1922-07-15;--:--;     28.883
1922-07-16;--:--;     17.047
1922-07-17;--:--;     13.196
1922-07-18;--:--;     10.421
1922-07-19;--:--;      9.061
1922-07-20;--:--;      8.155
1922-07-21;--:--;      6.569
1922-07-22;--:--;      6.569
1922-07-23;--:--;      6.230
1922-07-24;--:--;      8.155
1922-07-25;--:--;     33.980
1922-07-26;--:--;     46.723
1922-07-27;--:--;     28.883
1922-07-28;--:--;     15.121
1922-07-29;--:--;     11.327
1922-07-30;--:--;     12.233
1922-07-31;--:--;      8.608
1922-08-01;--:--;      6.569
1922-08-02;--:--;      5.890
1922-08-03;--:--;      5.210
1922-08-04;--:--;      7.702
1922-08-05;--:--;      4.587
1922-08-06;--:--;      4.870
1922-08-07;--:--;      4.304
1922-08-08;--:--;      4.304
1922-08-09;--:--;      3.851
1922-08-10;--:--;      3.851
1922-08-11;--:--;      3.625
1922-08-12;--:--;      3.398
1922-08-13;--:--;      3.398
1922-08-14;--:--;      3.398
1922-08-15;--:--;      3.228
1922-08-16;--:--;      3.228
1922-08-17;--:--;      3.228
1922-08-18;--:--;      3.228
1922-08-19;--:--;      3.228
1922-08-20;--:--;      3.228
1922-08-21;--:--;      3.228
1922-08-22;--:--;      3.228
1922-08-23;--:--;      3.228
1922-08-24;--:--;      3.058
1922-08-25;--:--;      3.058
1922-08-26;--:--;      3.058
1922-08-27;--:--;      2.775
1922-08-28;--:--;      2.775
1922-08-29;--:--;      2.775
1922-08-30;--:--;      2.775
1922-08-31;--:--;      2.775
1922-09-01;--:--;      2.775
1922-09-02;--:--;      2.662
1922-09-03;--:--;      2.662
1922-09-04;--:--;      2.775
1922-09-05;--:--;      2.775
1922-09-06;--:--;      2.775
1922-09-07;--:--;      2.662
1922-09-08;--:--;      2.775
1922-09-09;--:--;      2.917
1922-09-10;--:--;      2.775
1922-09-11;--:--;      2.662
1922-09-12;--:--;      2.605
1922-09-13;--:--;      2.605
1922-09-14;--:--;      2.662
1922-09-15;--:--;      2.775
1922-09-16;--:--;      3.058
1922-09-17;--:--;      3.625
1922-09-18;--:--;      3.398
1922-09-19;--:--;      3.058
1922-09-20;--:--;      2.917
1922-09-21;--:--;      2.917
1922-09-22;--:--;      2.917
1922-09-23;--:--;      2.917
1922-09-24;--:--;      2.917
1922-09-25;--:--;      2.917
1922-09-26;--:--;      2.775
1922-09-27;--:--;      2.775
1922-09-28;--:--;      2.775
1922-09-29;--:--;      2.775
1922-09-30;--:--;      2.775
1922-10-01;--:--;      2.775
1922-10-02;--:--;      2.775
1922-10-03;--:--;      2.662
1922-10-04;--:--;      2.662
1922-10-05;--:--;      2.662
1922-10-06;--:--;      2.662
1922-10-07;--:--;      2.775
1922-10-08;--:--;      2.775
1922-10-09;--:--;      2.662
1922-10-10;--:--;      2.775
1922-10-11;--:--;      2.775
1922-10-12;--:--;      2.662
1922-10-13;--:--;      2.662
1922-10-14;--:--;      3.058
1922-10-15;--:--;      2.775
1922-10-16;--:--;      2.775
1922-10-17;--:--;      2.917
1922-10-18;--:--;      2.917
1922-10-19;--:--;      2.917
1922-10-20;--:--;      2.917
1922-10-21;--:--;      3.058
1922-10-22;--:--;      3.228
1922-10-23;--:--;      3.228
1922-10-24;--:--;      3.058
1922-10-25;--:--;      3.228
1922-10-26;--:--;      3.058
1922-10-27;--:--;      3.228
1922-10-28;--:--;      3.228
1922-10-29;--:--;      3.228
1922-10-30;--:--;      3.398
1922-10-31;--:--;      3.625
1922-11-01;--:--;      4.304
