# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4123301
# River:                 OHIO RIVER
# Station:               MARTINS FERRY
# Country:               US
# Latitude (DD):       40.1051
# Longitude (DD):      -80.7084
# Catchment area (km²):      63765.8
# Altitude (m ASL):        186.17
# Next downstream station:      4123300
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1978-08 - 1995-09
# No. of years:          18
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 6256
# DATA
YYYY-MM-DD;hh:mm; Value
1978-08-15;--:--;    733.405
1978-08-16;--:--;    603.148
1978-08-17;--:--;    767.385
1978-08-18;--:--;    747.564
1978-08-19;--:--;    631.465
1978-08-20;--:--;    696.593
1978-08-21;--:--;    736.237
1978-08-22;--:--;    659.781
1978-08-23;--:--;    620.138
1978-08-24;--:--;    509.702
1978-08-25;--:--;    509.702
1978-08-26;--:--;    470.059
1978-08-27;--:--;    421.920
1978-08-28;--:--;    696.593
1978-08-29;--:--;    690.930
1978-08-30;--:--;    566.336
1978-08-31;--:--;    699.425
1978-09-01;--:--;    648.455
1978-09-02;--:--;    705.088
1978-09-03;--:--;    744.732
1978-09-04;--:--;    159.990
1978-09-05;--:--;    744.732
1978-09-06;--:--;    668.276
1978-09-07;--:--;    617.306
1978-09-08;--:--;    489.881
1978-09-09;--:--;    722.078
1978-09-10;--:--;    671.108
1978-09-11;--:--;    404.930
1978-09-12;--:--;    382.277
1978-09-13;--:--;    521.029
1978-09-14;--:--;    591.821
1978-09-15;--:--;    328.475
1978-09-16;--:--;    722.078
1978-09-17;--:--;    591.821
1978-09-18;--:--;    665.445
1978-09-19;--:--;    705.088
1978-09-20;--:--;    716.415
1978-09-21;--:--;    617.306
1978-09-22;--:--;    427.584
1978-09-23;--:--;    727.742
1978-09-24;--:--;    382.277
1978-09-25;--:--;    631.465
1978-09-26;--:--;    472.891
1978-09-27;--:--;    736.237
1978-09-28;--:--;    716.415
1978-09-29;--:--;    614.475
1978-09-30;--:--;    588.989
1978-10-01;--:--;    198.218
1978-10-02;--:--;    186.891
1978-10-03;--:--;    223.703
1978-10-04;--:--;    311.485
1978-10-05;--:--;    283.168
1978-10-06;--:--;    254.851
1978-10-07;--:--;    280.336
1978-10-08;--:--;    266.178
1978-10-09;--:--;    235.029
1978-10-10;--:--;    283.168
1978-10-11;--:--;    311.485
1978-10-12;--:--;    339.802
1978-10-13;--:--;    311.485
1978-10-14;--:--;    741.900
1978-10-15;--:--;    852.336
1978-10-16;--:--;    891.979
1978-10-17;--:--;    707.920
1978-10-18;--:--;    761.722
1978-10-19;--:--;    605.980
1978-10-20;--:--;    509.702
1978-10-21;--:--;    453.069
1978-10-22;--:--;    424.752
1978-10-23;--:--;    368.118
1978-10-24;--:--;    368.118
1978-10-25;--:--;    339.802
1978-10-26;--:--;    453.069
1978-10-27;--:--;    778.712
1978-10-28;--:--;    872.157
1978-10-29;--:--;    744.732
1978-10-30;--:--;    651.286
1978-10-31;--:--;    594.653
1978-11-01;--:--;    509.702
1978-11-02;--:--;    538.019
1978-11-03;--:--;    453.069
1978-11-04;--:--;    453.069
1978-11-05;--:--;    424.752
1978-11-06;--:--;    396.435
1978-11-07;--:--;    396.435
1978-11-08;--:--;    396.435
1978-11-09;--:--;    396.435
1978-11-10;--:--;    396.435
1978-11-11;--:--;    368.118
1978-11-12;--:--;    339.802
1978-11-13;--:--;    339.802
1978-11-14;--:--;    368.118
1978-11-15;--:--;    339.802
1978-11-16;--:--;    396.435
1978-11-17;--:--;    835.346
1978-11-18;--:--;    673.940
1978-11-19;--:--;    659.781
1978-11-20;--:--;    566.336
1978-11-21;--:--;    594.653
1978-11-22;--:--;    566.336
1978-11-23;--:--;    583.326
1978-11-24;--:--;    509.702
1978-11-25;--:--;    622.970
1978-11-26;--:--;    645.623
1978-11-27;--:--;    710.752
1978-11-28;--:--;   1132.672
1978-11-29;--:--;   1500.790
1978-11-30;--:--;   1132.672
1978-12-01;--:--;   1019.405
1978-12-02;--:--;    855.167
1978-12-03;--:--;    894.811
1978-12-04;--:--;   2237.027
1978-12-05;--:--;   3482.966
1978-12-06;--:--;   2715.581
1978-12-07;--:--;   1965.186
1978-12-08;--:--;   1993.503
1978-12-09;--:--;   4728.906
1978-12-10;--:--;   5889.894
1978-12-11;--:--;   3794.451
1978-12-12;--:--;   2678.769
1978-12-13;--:--;   2412.591
1978-12-14;--:--;   1942.532
1978-12-15;--:--;   1701.840
1978-12-16;--:--;   1628.216
1978-12-17;--:--;   1192.137
1978-12-18;--:--;   1141.167
1978-12-19;--:--;   1302.573
1978-12-20;--:--;   1090.197
1978-12-21;--:--;   1769.800
1978-12-22;--:--;   3398.016
1978-12-23;--:--;   2610.809
1978-12-24;--:--;   1953.859
1978-12-25;--:--;   2508.868
1978-12-26;--:--;   2624.967
1978-12-27;--:--;   1849.087
1978-12-28;--:--;   1834.929
1978-12-29;--:--;   1486.632
1978-12-30;--:--;   1472.474
1978-12-31;--:--;   1279.919
1979-01-01;--:--;   2633.462
1979-01-02;--:--;   5210.291
1979-01-03;--:--;   5889.894
1979-01-04;--:--;   3851.085
1979-01-05;--:--;   3114.848
1979-01-06;--:--;   3001.581
1979-01-07;--:--;   2823.185
1979-01-08;--:--;   2831.680
1979-01-09;--:--;   2973.264
1979-01-10;--:--;   2661.779
1979-01-11;--:--;   2406.928
1979-01-12;--:--;   2152.077
1979-01-13;--:--;   1812.275
1979-01-14;--:--;   1868.909
1979-01-15;--:--;   2435.245
1979-01-16;--:--;   2180.394
1979-01-17;--:--;   1783.958
1979-01-18;--:--;   1812.275
1979-01-19;--:--;   1585.741
1979-01-20;--:--;   1415.840
1979-01-21;--:--;   2237.027
1979-01-22;--:--;   2690.096
1979-01-23;--:--;   2123.760
1979-01-24;--:--;   1868.909
1979-01-25;--:--;   2520.195
1979-01-26;--:--;   2463.562
1979-01-27;--:--;   2152.077
1979-01-28;--:--;   2010.493
1979-01-29;--:--;   1868.909
1979-01-30;--:--;   1727.325
1979-01-31;--:--;   1500.790
1979-02-01;--:--;   1265.761
1979-02-02;--:--;    996.751
1979-02-03;--:--;    855.167
1979-02-04;--:--;    781.544
1979-02-05;--:--;    790.039
1979-02-06;--:--;    707.920
1979-02-07;--:--;    696.593
1979-02-08;--:--;    758.890
1979-02-09;--:--;    767.385
1979-02-10;--:--;    699.425
1979-02-11;--:--;    693.762
1979-02-12;--:--;    543.683
1979-02-13;--:--;    571.999
1979-02-14;--:--;    569.168
1979-02-15;--:--;    622.970
1979-02-16;--:--;    707.920
1979-02-17;--:--;   1359.206
1979-02-18;--:--;   1311.068
1979-02-19;--:--;   1132.672
1979-02-20;--:--;   1019.405
1979-02-21;--:--;    991.088
1979-02-22;--:--;   1472.474
1979-02-23;--:--;   2265.344
1979-02-24;--:--;   3964.352
1979-02-25;--:--;   5097.024
1979-02-26;--:--;   6229.696
1979-02-27;--:--;   5380.192
1979-02-28;--:--;   4049.302
1979-03-01;--:--;   3596.234
1979-03-02;--:--;   3822.768
1979-03-03;--:--;   3822.768
1979-03-04;--:--;   4105.936
1979-03-05;--:--;   5097.024
1979-03-06;--:--;   6456.230
1979-03-07;--:--;   5748.310
1979-03-08;--:--;   4728.906
1979-03-09;--:--;   4304.154
1979-03-10;--:--;   3907.718
1979-03-11;--:--;   3822.768
1979-03-12;--:--;   3567.917
1979-03-13;--:--;   3143.165
1979-03-14;--:--;   2888.314
1979-03-15;--:--;   2775.046
1979-03-16;--:--;   2766.551
1979-03-17;--:--;   2254.017
1979-03-18;--:--;   1897.226
1979-03-19;--:--;   1585.741
1979-03-20;--:--;   1529.107
1979-03-21;--:--;   1642.374
1979-03-22;--:--;   1472.474
1979-03-23;--:--;   1387.523
1979-03-24;--:--;   1076.038
1979-03-25;--:--;   1274.256
1979-03-26;--:--;   1982.176
1979-03-27;--:--;   2180.394
1979-03-28;--:--;   1755.642
1979-03-29;--:--;   1868.909
1979-03-30;--:--;   1982.176
1979-03-31;--:--;   2016.156
1979-04-01;--:--;   1942.532
1979-04-02;--:--;   2169.067
1979-04-03;--:--;   3284.749
1979-04-04;--:--;   3143.165
1979-04-05;--:--;   2831.680
1979-04-06;--:--;   2562.670
1979-04-07;--:--;   2191.720
1979-04-08;--:--;   1902.889
1979-04-09;--:--;   2183.225
1979-04-10;--:--;   4020.986
1979-04-11;--:--;   4077.619
1979-04-12;--:--;   3454.650
1979-04-13;--:--;   3086.531
1979-04-14;--:--;   2656.116
1979-04-15;--:--;   2160.572
1979-04-16;--:--;   2205.879
1979-04-17;--:--;   2098.275
1979-04-18;--:--;   2044.473
1979-04-19;--:--;   1868.909
1979-04-20;--:--;   1642.374
1979-04-21;--:--;   1415.840
1979-04-22;--:--;   1189.306
1979-04-23;--:--;   1104.355
1979-04-24;--:--;    962.771
1979-04-25;--:--;    991.088
1979-04-26;--:--;    934.454
1979-04-27;--:--;   1330.890
1979-04-28;--:--;   1415.840
1979-04-29;--:--;   1274.256
1979-04-30;--:--;    962.771
1979-05-01;--:--;    991.088
1979-05-02;--:--;    877.821
1979-05-03;--:--;    821.187
1979-05-04;--:--;    906.138
1979-05-05;--:--;   1076.038
1979-05-06;--:--;   1245.939
1979-05-07;--:--;    962.771
1979-05-08;--:--;    991.088
1979-05-09;--:--;    877.821
1979-05-10;--:--;    849.504
1979-05-11;--:--;    764.554
1979-05-12;--:--;    906.138
1979-05-13;--:--;   1614.058
1979-05-14;--:--;   1812.275
1979-05-15;--:--;   1557.424
1979-05-16;--:--;   1330.890
1979-05-17;--:--;   1104.355
1979-05-18;--:--;    962.771
1979-05-19;--:--;    962.771
1979-05-20;--:--;    821.187
1979-05-21;--:--;    764.554
1979-05-22;--:--;    656.950
1979-05-23;--:--;    645.623
1979-05-24;--:--;    671.108
1979-05-25;--:--;   1826.434
1979-05-26;--:--;   3143.165
1979-05-27;--:--;   2633.462
1979-05-28;--:--;   2452.235
1979-05-29;--:--;   2647.621
1979-05-30;--:--;   2021.820
1979-05-31;--:--;   1588.572
1979-06-01;--:--;   1197.801
1979-06-02;--:--;   1118.514
1979-06-03;--:--;    962.771
1979-06-04;--:--;    849.504
1979-06-05;--:--;    877.821
1979-06-06;--:--;    821.187
1979-06-07;--:--;    707.920
1979-06-08;--:--;    651.286
1979-06-09;--:--;    713.583
1979-06-10;--:--;    467.227
1979-06-11;--:--;    713.583
1979-06-12;--:--;    504.039
1979-06-13;--:--;    676.772
1979-06-14;--:--;    702.257
1979-06-15;--:--;    515.366
1979-06-16;--:--;    571.999
1979-06-17;--:--;    390.772
1979-06-18;--:--;    424.752
1979-06-19;--:--;    256.267
1979-06-20;--:--;    427.584
1979-06-21;--:--;    591.821
1979-06-22;--:--;    396.435
1979-06-23;--:--;    300.158
1979-06-24;--:--;    257.683
1979-06-25;--:--;    226.534
1979-06-26;--:--;    311.485
1979-06-27;--:--;    274.673
1979-06-28;--:--;    252.020
1979-06-29;--:--;    283.168
1979-06-30;--:--;    311.485
1979-07-01;--:--;    311.485
1979-07-02;--:--;    368.118
1979-07-03;--:--;    453.069
1979-07-04;--:--;    481.386
1979-07-05;--:--;    622.970
1979-07-06;--:--;    594.653
1979-07-07;--:--;    481.386
1979-07-08;--:--;    368.118
1979-07-09;--:--;    311.485
1979-07-10;--:--;    311.485
1979-07-11;--:--;    339.802
1979-07-12;--:--;    283.168
1979-07-13;--:--;    368.118
1979-07-14;--:--;    339.802
1979-07-15;--:--;    453.069
1979-07-16;--:--;    368.118
1979-07-17;--:--;    453.069
1979-07-18;--:--;    538.019
1979-07-19;--:--;    368.118
1979-07-20;--:--;    311.485
1979-07-21;--:--;    257.683
1979-07-22;--:--;    311.485
1979-07-23;--:--;    252.020
1979-07-24;--:--;    283.168
1979-07-25;--:--;    373.782
1979-07-26;--:--;    396.435
1979-07-27;--:--;    470.059
1979-07-28;--:--;    424.752
1979-07-29;--:--;    580.494
1979-07-30;--:--;    736.237
1979-07-31;--:--;    690.930
1979-08-01;--:--;    538.019
1979-08-02;--:--;    566.336
1979-08-03;--:--;    518.197
1979-08-04;--:--;    617.306
1979-08-05;--:--;    447.405
1979-08-06;--:--;    339.802
1979-08-07;--:--;    424.752
1979-08-08;--:--;    339.802
1979-08-09;--:--;    339.802
1979-08-10;--:--;    453.069
1979-08-11;--:--;    736.237
1979-08-12;--:--;    991.088
1979-08-13;--:--;    792.870
1979-08-14;--:--;    849.504
1979-08-15;--:--;    741.900
1979-08-16;--:--;    654.118
1979-08-17;--:--;    588.989
1979-08-18;--:--;    424.752
1979-08-19;--:--;    453.069
1979-08-20;--:--;    566.336
1979-08-21;--:--;    792.870
1979-08-22;--:--;    671.108
1979-08-23;--:--;    679.603
1979-08-24;--:--;    736.237
1979-08-25;--:--;    671.108
1979-08-26;--:--;    668.276
1979-08-27;--:--;    733.405
1979-08-28;--:--;   1010.910
1979-08-29;--:--;   1076.038
1979-08-30;--:--;    934.454
1979-08-31;--:--;    849.504
1979-09-01;--:--;    764.554
1979-09-02;--:--;    651.286
1979-09-03;--:--;    566.336
1979-09-04;--:--;    631.465
1979-09-05;--:--;    690.930
1979-09-06;--:--;    736.237
1979-09-07;--:--;    832.514
1979-09-08;--:--;    962.771
1979-09-09;--:--;    962.771
1979-09-10;--:--;    906.138
1979-09-11;--:--;    736.237
1979-09-12;--:--;    566.336
1979-09-13;--:--;    481.386
1979-09-14;--:--;    586.158
1979-09-15;--:--;    625.801
1979-09-16;--:--;   1359.206
1979-09-17;--:--;   1302.573
1979-09-18;--:--;   1104.355
1979-09-19;--:--;    962.771
1979-09-20;--:--;    906.138
1979-09-21;--:--;    877.821
1979-09-22;--:--;    991.088
1979-09-23;--:--;   1302.573
1979-09-24;--:--;    906.138
1979-09-25;--:--;    821.187
1979-09-26;--:--;    821.187
1979-09-27;--:--;    673.940
1979-09-28;--:--;    889.148
1979-09-29;--:--;   1798.117
1979-09-30;--:--;   1186.474
1979-10-01;--:--;   1104.355
1979-10-02;--:--;   1076.038
1979-10-03;--:--;   1529.107
1979-10-04;--:--;   1415.840
1979-10-05;--:--;   1359.206
1979-10-06;--:--;   1755.642
1979-10-07;--:--;   1953.859
1979-10-08;--:--;   1925.542
1979-10-09;--:--;   2180.394
1979-10-10;--:--;   3114.848
1979-10-11;--:--;   3284.749
1979-10-12;--:--;   2704.254
1979-10-13;--:--;   2457.898
1979-10-14;--:--;   2678.769
1979-10-15;--:--;   2220.037
1979-10-16;--:--;   2007.661
1979-10-17;--:--;   1724.493
1979-10-18;--:--;   1512.117
1979-10-19;--:--;   1444.157
1979-10-20;--:--;   1271.424
1979-10-21;--:--;   1169.484
1979-10-22;--:--;   1047.722
1979-10-23;--:--;    877.821
1979-10-24;--:--;    849.504
1979-10-25;--:--;    764.554
1979-10-26;--:--;    747.564
1979-10-27;--:--;    611.643
1979-10-28;--:--;    634.296
1979-10-29;--:--;    614.475
1979-10-30;--:--;    654.118
1979-10-31;--:--;    719.247
1979-11-01;--:--;    733.405
1979-11-02;--:--;    849.504
1979-11-03;--:--;   1245.939
1979-11-04;--:--;   1160.989
1979-11-05;--:--;   1073.207
1979-11-06;--:--;   1076.038
1979-11-07;--:--;   1002.415
1979-11-08;--:--;    832.514
1979-11-09;--:--;    710.752
1979-11-10;--:--;    866.494
1979-11-11;--:--;   1132.672
1979-11-12;--:--;   1104.355
1979-11-13;--:--;   1008.078
1979-11-14;--:--;    917.464
1979-11-15;--:--;    889.148
1979-11-16;--:--;    818.356
1979-11-17;--:--;    838.177
1979-11-18;--:--;    815.524
1979-11-19;--:--;    809.860
1979-11-20;--:--;    798.534
1979-11-21;--:--;    719.247
1979-11-22;--:--;    690.930
1979-11-23;--:--;    719.247
1979-11-24;--:--;    682.435
1979-11-25;--:--;    883.484
1979-11-26;--:--;   1868.909
1979-11-27;--:--;   2622.136
1979-11-28;--:--;   2398.433
1979-11-29;--:--;   1857.582
1979-11-30;--:--;   1846.255
1979-12-01;--:--;   1645.206
1979-12-02;--:--;   1302.573
1979-12-03;--:--;   1192.137
1979-12-04;--:--;   1019.405
1979-12-05;--:--;   1033.563
1979-12-06;--:--;   1030.732
1979-12-07;--:--;    991.088
1979-12-08;--:--;    942.949
1979-12-09;--:--;    897.643
1979-12-10;--:--;    849.504
1979-12-11;--:--;    911.801
1979-12-12;--:--;    934.454
1979-12-13;--:--;   1557.424
1979-12-14;--:--;   1667.860
1979-12-15;--:--;   1775.463
1979-12-16;--:--;   1311.068
1979-12-17;--:--;   1160.989
1979-12-18;--:--;   1132.672
1979-12-19;--:--;   1027.900
1979-12-20;--:--;    849.504
1979-12-21;--:--;    945.781
1979-12-22;--:--;    877.821
1979-12-23;--:--;    815.524
1979-12-24;--:--;    795.702
1979-12-25;--:--;   1415.840
1979-12-26;--:--;   3228.115
1979-12-27;--:--;   3228.115
1979-12-28;--:--;   2406.928
1979-12-29;--:--;   2265.344
1979-12-30;--:--;   1812.275
1979-12-31;--:--;   1529.107
1980-01-01;--:--;   1330.890
1980-01-02;--:--;   1217.622
1980-01-03;--:--;   1160.989
1980-01-04;--:--;   1104.355
1980-01-05;--:--;   1019.405
1980-01-06;--:--;    962.771
1980-01-07;--:--;    821.187
1980-01-08;--:--;    877.821
1980-01-09;--:--;    821.187
1980-01-10;--:--;    792.870
1980-01-11;--:--;    849.504
1980-01-12;--:--;   1642.374
1980-01-13;--:--;   1982.176
1980-01-14;--:--;   1699.008
1980-01-15;--:--;   1585.741
1980-01-16;--:--;   1529.107
1980-01-17;--:--;   1500.790
1980-01-18;--:--;   1472.474
1980-01-19;--:--;   1444.157
1980-01-20;--:--;   1415.840
1980-01-21;--:--;   1274.256
