# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4123810
# River:                 TUG FORK
# Station:               LITWAR, W.VA.
# Country:               US
# Latitude (DD):       37.4857
# Longitude (DD):      -81.8437
# Catchment area (km²):      1305.4
# Altitude (m ASL):        285.4
# Next downstream station:      4123811
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1930-06 - 1985-08
# No. of years:          56
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 20162
# DATA
YYYY-MM-DD;hh:mm; Value
1930-06-01;--:--;      2.435
1930-06-02;--:--;      2.435
1930-06-03;--:--;      2.379
1930-06-04;--:--;      2.124
1930-06-05;--:--;      2.039
1930-06-06;--:--;      2.237
1930-06-07;--:--;      3.115
1930-06-08;--:--;      2.662
1930-06-09;--:--;      2.775
1930-06-10;--:--;      2.549
1930-06-11;--:--;      1.954
1930-06-12;--:--;      1.954
1930-06-13;--:--;      1.897
1930-06-14;--:--;      1.812
1930-06-15;--:--;      2.549
1930-06-16;--:--;      2.775
1930-06-17;--:--;      2.549
1930-06-18;--:--;      2.265
1930-06-19;--:--;      1.954
1930-06-20;--:--;      1.897
1930-06-21;--:--;      1.812
1930-06-22;--:--;      1.642
1930-06-23;--:--;      1.189
1930-06-24;--:--;      1.076
1930-06-25;--:--;      1.019
1930-06-26;--:--;      0.963
1930-06-27;--:--;      1.189
1930-06-28;--:--;      0.821
1930-06-29;--:--;      3.256
1930-06-30;--:--;      4.021
1930-07-01;--:--;      1.048
1930-07-02;--:--;      1.048
1930-07-03;--:--;      0.991
1930-07-04;--:--;      0.963
1930-07-05;--:--;      0.963
1930-07-06;--:--;      0.906
1930-07-07;--:--;      0.850
1930-07-08;--:--;      0.765
1930-07-09;--:--;      0.736
1930-07-10;--:--;      0.708
1930-07-11;--:--;      0.680
1930-07-12;--:--;      0.680
1930-07-13;--:--;      0.680
1930-07-14;--:--;      0.906
1930-07-15;--:--;      1.614
1930-07-16;--:--;      1.897
1930-07-17;--:--;      1.501
1930-07-18;--:--;      1.274
1930-07-19;--:--;      0.850
1930-07-20;--:--;      0.821
1930-07-21;--:--;      0.736
1930-07-22;--:--;      0.708
1930-07-23;--:--;      0.765
1930-07-24;--:--;      0.850
1930-07-25;--:--;      0.906
1930-07-26;--:--;      0.878
1930-07-27;--:--;      0.906
1930-07-28;--:--;      3.002
1930-07-29;--:--;      2.973
1930-07-30;--:--;      1.274
1930-07-31;--:--;      1.104
1930-08-01;--:--;      0.963
1930-08-02;--:--;      0.878
1930-08-03;--:--;      1.048
1930-08-04;--:--;      0.736
1930-08-05;--:--;      0.680
1930-08-06;--:--;      0.566
1930-08-07;--:--;      0.708
1930-08-08;--:--;      1.218
1930-08-09;--:--;      1.557
1930-08-10;--:--;      1.954
1930-08-11;--:--;      1.954
1930-08-12;--:--;      1.501
1930-08-13;--:--;      1.189
1930-08-14;--:--;      1.303
1930-08-15;--:--;      1.472
1930-08-16;--:--;      1.359
1930-08-17;--:--;      1.189
1930-08-18;--:--;      0.991
1930-08-19;--:--;      0.991
1930-08-20;--:--;      0.906
1930-08-21;--:--;      1.133
1930-08-22;--:--;      2.124
1930-08-23;--:--;      4.587
1930-08-24;--:--;      2.775
1930-08-25;--:--;      1.784
1930-08-26;--:--;      1.388
1930-08-27;--:--;      1.246
1930-08-28;--:--;      1.076
1930-08-29;--:--;      1.331
1930-08-30;--:--;      1.076
1930-08-31;--:--;      0.963
1930-09-01;--:--;      0.736
1930-09-02;--:--;      0.623
1930-09-03;--:--;      0.566
1930-09-04;--:--;      0.538
1930-09-05;--:--;      0.510
1930-09-06;--:--;      0.566
1930-09-07;--:--;      0.623
1930-09-08;--:--;      0.680
1930-09-09;--:--;      0.680
1930-09-10;--:--;      0.651
1930-09-11;--:--;      0.623
1930-09-12;--:--;      0.566
1930-09-13;--:--;      0.566
1930-09-14;--:--;      0.623
1930-09-15;--:--;      0.566
1930-09-16;--:--;      0.510
1930-09-17;--:--;      0.510
1930-09-18;--:--;      0.481
1930-09-19;--:--;      0.425
1930-09-20;--:--;      0.396
1930-09-21;--:--;      0.396
1930-09-22;--:--;      0.396
1930-09-23;--:--;      0.396
1930-09-24;--:--;      0.396
1930-09-25;--:--;      0.453
1930-09-26;--:--;      0.453
1930-09-27;--:--;      0.453
1930-09-28;--:--;      0.481
1930-09-29;--:--;      0.510
1930-09-30;--:--;      0.396
1930-10-01;--:--;      0.340
1930-10-02;--:--;      0.368
1930-10-03;--:--;      0.311
1930-10-04;--:--;      0.311
1930-10-05;--:--;      0.340
1930-10-06;--:--;      0.340
1930-10-07;--:--;      0.311
1930-10-08;--:--;      0.311
1930-10-09;--:--;      0.510
1930-10-10;--:--;      0.566
1930-10-11;--:--;      0.566
1930-10-12;--:--;      0.510
1930-10-13;--:--;      0.510
1930-10-14;--:--;      0.368
1930-10-15;--:--;      0.368
1930-10-16;--:--;      0.510
1930-10-17;--:--;      0.425
1930-10-18;--:--;      0.396
1930-10-19;--:--;      0.396
1930-10-20;--:--;      0.396
1930-10-21;--:--;      0.396
1930-10-22;--:--;      0.453
1930-10-23;--:--;      0.453
1930-10-24;--:--;      0.566
1930-10-25;--:--;      0.708
1930-10-26;--:--;      0.736
1930-10-27;--:--;      0.595
1930-10-28;--:--;      0.651
1930-10-29;--:--;      0.595
1930-10-30;--:--;      0.595
1930-10-31;--:--;      0.651
1930-11-01;--:--;      0.680
1930-11-02;--:--;      0.680
1930-11-03;--:--;      0.708
1930-11-04;--:--;      0.736
1930-11-05;--:--;      0.765
1930-11-06;--:--;      0.821
1930-11-07;--:--;      0.850
1930-11-08;--:--;      0.793
1930-11-09;--:--;      0.736
1930-11-10;--:--;      0.680
1930-11-11;--:--;      0.651
1930-11-12;--:--;      0.651
1930-11-13;--:--;      0.680
1930-11-14;--:--;      0.680
1930-11-15;--:--;      0.765
1930-11-16;--:--;      0.906
1930-11-17;--:--;      1.189
