# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4103622
# River:                 NENANA RIVER
# Station:               NEAR HEALY, ALAS.
# Country:               US
# Latitude (DD):       63.8448
# Longitude (DD):      -148.9459
# Catchment area (km²):      4946.9
# Altitude (m ASL):        387.16
# Next downstream station:      4103620
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1950-10 - 1979-09
# No. of years:          30
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 10592
# DATA
YYYY-MM-DD;hh:mm; Value
1950-10-01;--:--;     56.634
1950-10-02;--:--;     53.802
1950-10-03;--:--;     50.970
1950-10-04;--:--;     50.970
1950-10-05;--:--;     48.988
1950-10-06;--:--;     48.705
1950-10-07;--:--;     48.139
1950-10-08;--:--;     45.307
1950-10-09;--:--;     45.024
1950-10-10;--:--;     42.475
1950-10-11;--:--;     40.210
1950-10-12;--:--;     39.927
1950-10-13;--:--;     39.644
1950-10-14;--:--;     39.644
1950-10-15;--:--;     39.644
1950-10-16;--:--;     39.644
1950-10-17;--:--;     39.644
1950-10-18;--:--;     36.812
1950-10-19;--:--;     36.812
1950-10-20;--:--;     39.077
1950-10-21;--:--;     37.378
1950-10-22;--:--;     35.962
1950-10-23;--:--;     35.113
1950-10-24;--:--;     31.148
1950-10-25;--:--;     28.317
1950-10-26;--:--;     27.750
1950-10-27;--:--;     25.485
1950-10-28;--:--;     23.220
1950-10-29;--:--;     22.087
1950-10-30;--:--;     20.671
1950-10-31;--:--;     19.539
1950-11-01;--:--;     18.123
1950-11-02;--:--;     18.123
1950-11-03;--:--;     18.123
1950-11-04;--:--;     18.123
1950-11-05;--:--;     18.123
1950-11-06;--:--;     18.123
1950-11-07;--:--;     18.123
1950-11-08;--:--;     18.123
1950-11-09;--:--;     18.123
1950-11-10;--:--;     18.123
1950-11-11;--:--;     16.990
1950-11-12;--:--;     16.990
1950-11-13;--:--;     16.990
1950-11-14;--:--;     16.990
1950-11-15;--:--;     16.990
1950-11-16;--:--;     16.990
1950-11-17;--:--;     16.990
1950-11-18;--:--;     16.990
1950-11-19;--:--;     16.990
1950-11-20;--:--;     16.990
1950-11-21;--:--;     16.707
1950-11-22;--:--;     16.707
1950-11-23;--:--;     16.707
1950-11-24;--:--;     16.707
1950-11-25;--:--;     16.707
1950-11-26;--:--;     16.707
1950-11-27;--:--;     16.707
1950-11-28;--:--;     16.707
1950-11-29;--:--;     16.707
1950-11-30;--:--;     16.707
1950-12-01;--:--;     16.141
1950-12-02;--:--;     16.141
1950-12-03;--:--;     16.141
1950-12-04;--:--;     16.141
1950-12-05;--:--;     16.141
1950-12-06;--:--;     16.141
1950-12-07;--:--;     16.141
1950-12-08;--:--;     16.141
1950-12-09;--:--;     16.141
1950-12-10;--:--;     16.141
1950-12-11;--:--;     16.141
1950-12-12;--:--;     16.141
1950-12-13;--:--;     16.141
1950-12-14;--:--;     16.141
1950-12-15;--:--;     16.141
1950-12-16;--:--;     15.857
1950-12-17;--:--;     15.857
1950-12-18;--:--;     15.857
1950-12-19;--:--;     15.857
1950-12-20;--:--;     15.857
1950-12-21;--:--;     15.857
1950-12-22;--:--;     15.857
1950-12-23;--:--;     15.857
1950-12-24;--:--;     15.857
1950-12-25;--:--;     15.857
1950-12-26;--:--;     15.857
1950-12-27;--:--;     15.857
1950-12-28;--:--;     15.857
1950-12-29;--:--;     15.857
1950-12-30;--:--;     15.857
1950-12-31;--:--;     15.857
1951-01-01;--:--;     15.857
1951-01-02;--:--;     15.857
1951-01-03;--:--;     15.857
1951-01-04;--:--;     15.857
1951-01-05;--:--;     15.857
1951-01-06;--:--;     15.857
1951-01-07;--:--;     15.857
1951-01-08;--:--;     15.857
1951-01-09;--:--;     15.857
1951-01-10;--:--;     15.857
1951-01-11;--:--;     15.857
1951-01-12;--:--;     15.857
1951-01-13;--:--;     15.857
1951-01-14;--:--;     15.857
1951-01-15;--:--;     15.857
1951-01-16;--:--;     15.008
1951-01-17;--:--;     15.008
1951-01-18;--:--;     15.008
1951-01-19;--:--;     15.008
1951-01-20;--:--;     15.008
1951-01-21;--:--;     15.008
1951-01-22;--:--;     15.008
1951-01-23;--:--;     15.008
1951-01-24;--:--;     15.008
1951-01-25;--:--;     15.008
1951-01-26;--:--;     15.008
1951-01-27;--:--;     15.008
1951-01-28;--:--;     15.008
1951-01-29;--:--;     15.008
1951-01-30;--:--;     15.008
1951-01-31;--:--;     15.008
1951-02-01;--:--;     13.026
1951-02-02;--:--;     13.026
1951-02-03;--:--;     13.026
1951-02-04;--:--;     13.026
1951-02-05;--:--;     13.026
1951-02-06;--:--;     13.026
1951-02-07;--:--;     13.026
1951-02-08;--:--;     13.026
1951-02-09;--:--;     13.026
1951-02-10;--:--;     13.026
1951-02-11;--:--;     13.026
1951-02-12;--:--;     13.026
1951-02-13;--:--;     13.026
1951-02-14;--:--;     13.026
1951-02-15;--:--;     13.026
1951-02-16;--:--;     13.309
1951-02-17;--:--;     13.309
1951-02-18;--:--;     13.309
1951-02-19;--:--;     13.309
1951-02-20;--:--;     13.309
