# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4121146
# River:                 BELLE FOURCHE RIVER
# Station:               NEAR ELM SPRINGS
# Country:               US
# Latitude (DD):       44.3697
# Longitude (DD):      -102.566
# Catchment area (km²):      18673.9
# Altitude (m ASL):        661.9
# Next downstream station:      4121141
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1928-08 - 2018-10
# No. of years:          91
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 32929
# DATA
YYYY-MM-DD;hh:mm; Value
1928-08-19;--:--;      9.854
1928-08-20;--:--;     11.298
1928-08-21;--:--;      9.684
1928-08-22;--:--;      9.316
1928-08-23;--:--;      9.146
1928-08-24;--:--;      8.778
1928-08-25;--:--;     10.024
1928-08-26;--:--;     11.129
1928-08-27;--:--;     11.667
1928-08-28;--:--;     13.026
1928-08-29;--:--;     14.187
1928-08-30;--:--;     16.565
1928-08-31;--:--;     14.980
1928-09-01;--:--;     13.592
1928-09-02;--:--;     14.187
1928-09-03;--:--;     13.026
1928-09-04;--:--;     13.592
1928-09-05;--:--;     12.828
1928-09-06;--:--;     12.828
1928-09-07;--:--;     11.865
1928-09-08;--:--;     10.392
1928-09-09;--:--;      8.948
1928-09-10;--:--;      9.146
1928-09-11;--:--;     11.667
1928-09-12;--:--;     13.196
1928-09-13;--:--;     11.129
1928-09-14;--:--;     12.828
1928-09-15;--:--;     30.582
1928-09-16;--:--;     32.847
1928-09-17;--:--;     25.712
1928-09-18;--:--;     21.464
1928-09-19;--:--;     22.937
1928-09-20;--:--;     20.416
1928-09-21;--:--;     20.020
1928-09-22;--:--;     18.774
1928-09-23;--:--;     17.953
1928-09-24;--:--;     17.755
1928-09-25;--:--;     17.953
1928-09-26;--:--;     17.358
1928-09-27;--:--;     16.169
1928-09-28;--:--;     12.629
1928-09-29;--:--;     11.497
1928-09-30;--:--;     11.667
1928-10-01;--:--;     11.723
1928-10-02;--:--;     11.780
1928-10-03;--:--;     11.836
1928-10-04;--:--;     11.893
1928-10-05;--:--;     11.950
1928-10-06;--:--;     12.006
1928-10-07;--:--;     12.035
1928-10-08;--:--;     12.063
1928-10-09;--:--;     10.590
1928-10-10;--:--;     10.024
1928-10-11;--:--;     10.590
1928-10-12;--:--;      8.240
1928-10-13;--:--;      8.438
1928-10-14;--:--;      8.948
1928-10-15;--:--;      8.948
1928-10-16;--:--;      8.608
1928-10-17;--:--;      8.778
1928-10-18;--:--;      8.438
1928-10-19;--:--;      8.778
1928-10-20;--:--;      8.070
1928-10-21;--:--;      7.561
1928-10-22;--:--;      7.730
1928-10-23;--:--;      8.438
1928-10-24;--:--;      8.070
1928-10-25;--:--;      8.070
1928-10-26;--:--;      7.900
1928-10-27;--:--;      7.900
1928-10-28;--:--;      7.391
1928-10-29;--:--;      7.561
1928-10-30;--:--;      7.730
1928-10-31;--:--;      7.900
1928-11-01;--:--;      7.900
1928-11-02;--:--;      9.486
1928-11-03;--:--;      7.900
1928-11-04;--:--;      9.684
1928-11-05;--:--;      9.486
1928-11-06;--:--;     13.394
1928-11-07;--:--;     10.222
1928-11-08;--:--;      6.031
1928-11-09;--:--;      5.550
1928-11-10;--:--;      8.070
1928-11-11;--:--;      8.070
1928-11-12;--:--;      8.070
1928-11-13;--:--;      7.730
1928-11-14;--:--;      7.391
1928-11-15;--:--;      8.608
1928-11-16;--:--;      4.927
1928-11-17;--:--;      3.228
1928-11-18;--:--;      2.605
1928-11-19;--:--;      1.869
1928-11-20;--:--;      1.557
1928-11-21;--:--;      1.812
1928-11-22;--:--;      1.954
1928-11-23;--:--;      2.010
1928-11-24;--:--;      2.379
1928-11-25;--:--;      2.464
1928-11-26;--:--;      1.359
1928-11-27;--:--;      1.416
1928-11-28;--:--;      1.416
1928-11-29;--:--;      1.416
1928-11-30;--:--;      1.416
1928-12-01;--:--;   -999.000
1928-12-02;--:--;   -999.000
1928-12-03;--:--;   -999.000
1928-12-04;--:--;   -999.000
1928-12-05;--:--;   -999.000
1928-12-06;--:--;   -999.000
1928-12-07;--:--;   -999.000
1928-12-08;--:--;   -999.000
1928-12-09;--:--;   -999.000
1928-12-10;--:--;   -999.000
1928-12-11;--:--;   -999.000
1928-12-12;--:--;   -999.000
1928-12-13;--:--;   -999.000
1928-12-14;--:--;   -999.000
1928-12-15;--:--;   -999.000
1928-12-16;--:--;   -999.000
1928-12-17;--:--;   -999.000
1928-12-18;--:--;   -999.000
1928-12-19;--:--;   -999.000
1928-12-20;--:--;   -999.000
1928-12-21;--:--;   -999.000
1928-12-22;--:--;   -999.000
1928-12-23;--:--;   -999.000
1928-12-24;--:--;   -999.000
1928-12-25;--:--;   -999.000
1928-12-26;--:--;   -999.000
1928-12-27;--:--;   -999.000
1928-12-28;--:--;   -999.000
1928-12-29;--:--;   -999.000
1928-12-30;--:--;   -999.000
1928-12-31;--:--;   -999.000
1929-01-01;--:--;   -999.000
1929-01-02;--:--;   -999.000
1929-01-03;--:--;   -999.000
1929-01-04;--:--;   -999.000
1929-01-05;--:--;   -999.000
1929-01-06;--:--;   -999.000
1929-01-07;--:--;   -999.000
1929-01-08;--:--;   -999.000
1929-01-09;--:--;   -999.000
1929-01-10;--:--;   -999.000
1929-01-11;--:--;   -999.000
1929-01-12;--:--;   -999.000
1929-01-13;--:--;   -999.000
1929-01-14;--:--;   -999.000
1929-01-15;--:--;   -999.000
1929-01-16;--:--;   -999.000
1929-01-17;--:--;   -999.000
1929-01-18;--:--;   -999.000
1929-01-19;--:--;   -999.000
1929-01-20;--:--;   -999.000
1929-01-21;--:--;   -999.000
1929-01-22;--:--;   -999.000
1929-01-23;--:--;   -999.000
1929-01-24;--:--;   -999.000
1929-01-25;--:--;   -999.000
1929-01-26;--:--;   -999.000
1929-01-27;--:--;   -999.000
1929-01-28;--:--;   -999.000
1929-01-29;--:--;   -999.000
1929-01-30;--:--;   -999.000
1929-01-31;--:--;   -999.000
1929-02-01;--:--;   -999.000
1929-02-02;--:--;   -999.000
1929-02-03;--:--;   -999.000
1929-02-04;--:--;   -999.000
1929-02-05;--:--;   -999.000
1929-02-06;--:--;   -999.000
1929-02-07;--:--;   -999.000
1929-02-08;--:--;   -999.000
1929-02-09;--:--;   -999.000
1929-02-10;--:--;   -999.000
1929-02-11;--:--;   -999.000
1929-02-12;--:--;   -999.000
1929-02-13;--:--;   -999.000
1929-02-14;--:--;   -999.000
1929-02-15;--:--;   -999.000
1929-02-16;--:--;   -999.000
1929-02-17;--:--;   -999.000
1929-02-18;--:--;   -999.000
1929-02-19;--:--;   -999.000
1929-02-20;--:--;   -999.000
1929-02-21;--:--;   -999.000
1929-02-22;--:--;   -999.000
1929-02-23;--:--;   -999.000
1929-02-24;--:--;   -999.000
1929-02-25;--:--;   -999.000
1929-02-26;--:--;   -999.000
1929-02-27;--:--;   -999.000
1929-02-28;--:--;   -999.000
1929-03-01;--:--;   -999.000
1929-03-02;--:--;   -999.000
1929-03-03;--:--;   -999.000
1929-03-04;--:--;   -999.000
1929-03-05;--:--;   -999.000
1929-03-06;--:--;   -999.000
1929-03-07;--:--;   -999.000
1929-03-08;--:--;   -999.000
1929-03-09;--:--;   -999.000
1929-03-10;--:--;     65.978
1929-03-11;--:--;     44.457
1929-03-12;--:--;     45.024
1929-03-13;--:--;     30.299
1929-03-14;--:--;     31.148
1929-03-15;--:--;     42.192
1929-03-16;--:--;     94.861
1929-03-17;--:--;     62.014
1929-03-18;--:--;     30.582
1929-03-19;--:--;     28.288
1929-03-20;--:--;     25.485
1929-03-21;--:--;    256.267
1929-03-22;--:--;    339.802
1929-03-23;--:--;    201.899
1929-03-24;--:--;    117.515
1929-03-25;--:--;     68.243
1929-03-26;--:--;     63.713
1929-03-27;--:--;     92.879
1929-03-28;--:--;    134.222
1929-03-29;--:--;    125.727
1929-03-30;--:--;    123.178
1929-03-31;--:--;    118.364
1929-04-01;--:--;    137.620
1929-04-02;--:--;    161.123
1929-04-03;--:--;    122.329
1929-04-04;--:--;    107.321
1929-04-05;--:--;     91.463
1929-04-06;--:--;    184.626
1929-04-07;--:--;    229.649
1929-04-08;--:--;    379.445
1929-04-09;--:--;    506.871
1929-04-10;--:--;    195.386
1929-04-11;--:--;    112.701
1929-04-12;--:--;     79.570
1929-04-13;--:--;     73.057
1929-04-14;--:--;     56.634
1929-04-15;--:--;     47.006
1929-04-16;--:--;     47.006
1929-04-17;--:--;     39.077
1929-04-18;--:--;     43.042
1929-04-19;--:--;     40.776
1929-04-20;--:--;     41.626
1929-04-21;--:--;     40.776
1929-04-22;--:--;     36.812
1929-04-23;--:--;     34.830
1929-04-24;--:--;     37.095
1929-04-25;--:--;     76.172
1929-04-26;--:--;     55.501
1929-04-27;--:--;     44.457
1929-04-28;--:--;     36.246
1929-04-29;--:--;     38.228
1929-04-30;--:--;     32.847
1929-05-01;--:--;     33.131
1929-05-02;--:--;     34.263
1929-05-03;--:--;     31.998
1929-05-04;--:--;     29.733
1929-05-05;--:--;     28.288
1929-05-06;--:--;     27.014
1929-05-07;--:--;     25.995
1929-05-08;--:--;     30.016
1929-05-09;--:--;     28.883
1929-05-10;--:--;     35.396
1929-05-11;--:--;     27.779
1929-05-12;--:--;     35.962
1929-05-13;--:--;     35.679
1929-05-14;--:--;     34.830
1929-05-15;--:--;     34.263
1929-05-16;--:--;     34.830
1929-05-17;--:--;     35.396
1929-05-18;--:--;     33.980
1929-05-19;--:--;     33.131
1929-05-20;--:--;     18.944
1929-05-21;--:--;     16.282
1929-05-22;--:--;     15.008
1929-05-23;--:--;     11.921
1929-05-24;--:--;     10.081
1929-05-25;--:--;     10.817
1929-05-26;--:--;     11.553
1929-05-27;--:--;    135.921
1929-05-28;--:--;    182.360
1929-05-29;--:--;    407.762
1929-05-30;--:--;    387.940
1929-05-31;--:--;    229.649
1929-06-01;--:--;    331.307
1929-06-02;--:--;    498.376
1929-06-03;--:--;    617.306
1929-06-04;--:--;    265.328
1929-06-05;--:--;    220.871
1929-06-06;--:--;    178.962
1929-06-07;--:--;    156.309
1929-06-08;--:--;     95.711
1929-06-09;--:--;     69.659
1929-06-10;--:--;     62.580
1929-06-11;--:--;     50.970
1929-06-12;--:--;     35.962
1929-06-13;--:--;     32.847
1929-06-14;--:--;     30.582
1929-06-15;--:--;     27.014
1929-06-16;--:--;     23.899
1929-06-17;--:--;     22.767
1929-06-18;--:--;     20.360
1929-06-19;--:--;     17.585
1929-06-20;--:--;     16.084
1929-06-21;--:--;     14.017
1929-06-22;--:--;     13.026
1929-06-23;--:--;     16.707
1929-06-24;--:--;     11.723
1929-06-25;--:--;     11.185
1929-06-26;--:--;     10.817
1929-06-27;--:--;     12.289
1929-06-28;--:--;     12.658
1929-06-29;--:--;     11.921
1929-06-30;--:--;     10.817
1929-07-01;--:--;      9.911
1929-07-02;--:--;      9.713
1929-07-03;--:--;      9.175
1929-07-04;--:--;      8.665
1929-07-05;--:--;      9.175
1929-07-06;--:--;     10.449
1929-07-07;--:--;     19.397
1929-07-08;--:--;     21.577
1929-07-09;--:--;     21.323
1929-07-10;--:--;     16.480
1929-07-11;--:--;     15.008
1929-07-12;--:--;     16.282
1929-07-13;--:--;     12.856
1929-07-14;--:--;     11.185
1929-07-15;--:--;     13.224
1929-07-16;--:--;     14.611
1929-07-17;--:--;     13.620
1929-07-18;--:--;     11.185
1929-07-19;--:--;     10.647
1929-07-20;--:--;     15.631
1929-07-21;--:--;     16.933
1929-07-22;--:--;     13.819
1929-07-23;--:--;     11.921
1929-07-24;--:--;     10.251
1929-07-25;--:--;      8.495
1929-07-26;--:--;      6.853
1929-07-27;--:--;      6.230
1929-07-28;--:--;      5.805
1929-07-29;--:--;      5.663
1929-07-30;--:--;      5.522
1929-07-31;--:--;      6.230
1929-08-01;--:--;      6.230
1929-08-02;--:--;      6.711
1929-08-03;--:--;      7.985
1929-08-04;--:--;      7.334
1929-08-05;--:--;      7.334
1929-08-06;--:--;      8.665
1929-08-07;--:--;     10.081
1929-08-08;--:--;     16.480
1929-08-09;--:--;     18.264
1929-08-10;--:--;     15.008
1929-08-11;--:--;     15.433
1929-08-12;--:--;     14.413
1929-08-13;--:--;     12.289
1929-08-14;--:--;     10.647
1929-08-15;--:--;      8.495
1929-08-16;--:--;      7.815
1929-08-17;--:--;      7.646
1929-08-18;--:--;      7.476
1929-08-19;--:--;      7.815
1929-08-20;--:--;      8.495
1929-08-21;--:--;      9.175
1929-08-22;--:--;      9.005
1929-08-23;--:--;      8.495
1929-08-24;--:--;      8.495
1929-08-25;--:--;      9.514
1929-08-26;--:--;      9.005
1929-08-27;--:--;      9.713
1929-08-28;--:--;     10.449
1929-08-29;--:--;      8.495
1929-08-30;--:--;      9.175
1929-08-31;--:--;      9.713
1929-09-01;--:--;     10.647
1929-09-02;--:--;     10.647
1929-09-03;--:--;     11.383
1929-09-04;--:--;     12.289
1929-09-05;--:--;     14.017
1929-09-06;--:--;     15.008
1929-09-07;--:--;     15.631
1929-09-08;--:--;     16.707
1929-09-09;--:--;     16.933
1929-09-10;--:--;     17.358
1929-09-11;--:--;     15.631
1929-09-12;--:--;     14.810
1929-09-13;--:--;     14.611
1929-09-14;--:--;     14.725
1929-09-15;--:--;     14.810
1929-09-16;--:--;     12.856
1929-09-17;--:--;     12.459
1929-09-18;--:--;     12.289
1929-09-19;--:--;     12.459
1929-09-20;--:--;     12.120
1929-09-21;--:--;     12.120
1929-09-22;--:--;     11.185
1929-09-23;--:--;     10.619
1929-09-24;--:--;     10.081
1929-09-25;--:--;     10.987
1929-09-26;--:--;     15.857
1929-09-27;--:--;     49.271
1929-09-28;--:--;     33.980
1929-09-29;--:--;     24.721
1929-09-30;--:--;     14.413
1929-10-01;--:--;      8.807
1929-10-02;--:--;      9.203
