# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4102060
# River:                 ALSEK RIVER
# Station:               DRY BAY NEAR YAKUTAT, AK
# Country:               US
# Latitude (DD):       59.1906
# Longitude (DD):      -138.3267
# Catchment area (km²):      28490.0
# Altitude (m ASL):        -999.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           2011-07 - 2018-07
# No. of years:          8
# Last update:           2018-09-07
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 2573
# DATA
YYYY-MM-DD;hh:mm; Value
2011-07-01;--:--;   3086.531
2011-07-02;--:--;   2888.314
2011-07-03;--:--;   2775.046
2011-07-04;--:--;   2831.680
2011-07-05;--:--;   2803.363
2011-07-06;--:--;   2775.046
2011-07-07;--:--;   2746.730
2011-07-08;--:--;   2718.413
2011-07-09;--:--;   2690.096
2011-07-10;--:--;   2661.779
2011-07-11;--:--;   2916.630
2011-07-12;--:--;   3114.848
2011-07-13;--:--;   3341.382
2011-07-14;--:--;   3398.016
2011-07-15;--:--;   3341.382
2011-07-16;--:--;   3369.699
2011-07-17;--:--;   3398.016
2011-07-18;--:--;   3369.699
2011-07-19;--:--;   3313.066
2011-07-20;--:--;   3284.749
2011-07-21;--:--;   3256.432
2011-07-22;--:--;   3256.432
2011-07-23;--:--;   3341.382
2011-07-24;--:--;   3454.650
2011-07-25;--:--;   3482.966
2011-07-26;--:--;   3369.699
2011-07-27;--:--;   3228.115
2011-07-28;--:--;   3058.214
2011-07-29;--:--;   2916.630
2011-07-30;--:--;   2806.195
2011-07-31;--:--;   2749.561
2011-08-01;--:--;   2783.541
2011-08-02;--:--;   2831.680
