# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4122201
# River:                 BIG BLUE RIVER
# Station:               NEAR MANHATTAN, KS
# Country:               US
# Latitude (DD):       39.2372
# Longitude (DD):      -96.5714
# Catchment area (km²):      24967.6
# Altitude (m ASL):        301.41
# Next downstream station:      4122701
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1950-10 - 2019-04
# No. of years:          70
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 25026
# DATA
YYYY-MM-DD;hh:mm; Value
1950-10-01;--:--;    226.534
1950-10-02;--:--;    566.336
1950-10-03;--:--;   1217.622
1950-10-04;--:--;   1302.573
1950-10-05;--:--;    991.088
1950-10-06;--:--;    424.752
1950-10-07;--:--;    254.851
1950-10-08;--:--;    311.485
1950-10-09;--:--;    226.534
1950-10-10;--:--;    169.901
1950-10-11;--:--;     99.109
1950-10-12;--:--;     84.950
1950-10-13;--:--;     70.792
1950-10-14;--:--;     65.129
1950-10-15;--:--;     56.634
1950-10-16;--:--;     53.802
1950-10-17;--:--;     50.970
1950-10-18;--:--;     48.139
1950-10-19;--:--;     45.307
1950-10-20;--:--;     42.475
1950-10-21;--:--;     42.475
1950-10-22;--:--;     39.644
1950-10-23;--:--;     39.644
1950-10-24;--:--;     39.644
1950-10-25;--:--;     39.644
1950-10-26;--:--;     36.812
1950-10-27;--:--;     36.812
1950-10-28;--:--;     33.980
1950-10-29;--:--;     33.980
1950-10-30;--:--;     33.980
1950-10-31;--:--;     31.148
1950-11-01;--:--;     31.148
1950-11-02;--:--;     31.148
1950-11-03;--:--;     31.148
1950-11-04;--:--;     31.148
1950-11-05;--:--;     31.148
1950-11-06;--:--;     31.148
1950-11-07;--:--;     31.148
1950-11-08;--:--;     28.317
1950-11-09;--:--;     28.317
1950-11-10;--:--;     28.317
1950-11-11;--:--;     28.317
1950-11-12;--:--;     28.317
1950-11-13;--:--;     28.317
1950-11-14;--:--;     28.317
1950-11-15;--:--;     28.317
1950-11-16;--:--;     26.901
1950-11-17;--:--;     26.901
1950-11-18;--:--;     26.901
1950-11-19;--:--;     26.901
1950-11-20;--:--;     26.901
1950-11-21;--:--;     25.485
1950-11-22;--:--;     25.485
1950-11-23;--:--;     25.485
1950-11-24;--:--;     25.485
1950-11-25;--:--;     24.069
1950-11-26;--:--;     24.069
1950-11-27;--:--;     24.069
1950-11-28;--:--;     24.069
1950-11-29;--:--;     24.069
1950-11-30;--:--;     24.069
1950-12-01;--:--;     24.069
1950-12-02;--:--;     24.069
1950-12-03;--:--;     24.069
1950-12-04;--:--;     22.653
1950-12-05;--:--;     22.653
1950-12-06;--:--;     21.238
1950-12-07;--:--;     21.238
1950-12-08;--:--;     21.238
1950-12-09;--:--;     22.653
1950-12-10;--:--;     22.653
1950-12-11;--:--;     24.069
1950-12-12;--:--;     24.069
1950-12-13;--:--;     25.485
1950-12-14;--:--;     25.485
1950-12-15;--:--;     22.653
1950-12-16;--:--;     21.238
1950-12-17;--:--;     18.406
1950-12-18;--:--;     15.574
1950-12-19;--:--;     16.990
1950-12-20;--:--;     19.822
1950-12-21;--:--;     19.822
1950-12-22;--:--;     19.822
1950-12-23;--:--;     19.822
1950-12-24;--:--;     21.238
1950-12-25;--:--;     21.238
1950-12-26;--:--;     19.822
1950-12-27;--:--;     16.990
1950-12-28;--:--;     15.574
1950-12-29;--:--;     16.990
1950-12-30;--:--;     19.822
1950-12-31;--:--;     19.822
1951-01-01;--:--;     19.822
1951-01-02;--:--;     19.822
1951-01-03;--:--;     16.990
1951-01-04;--:--;     15.857
1951-01-05;--:--;     16.990
1951-01-06;--:--;     16.990
1951-01-07;--:--;     16.990
1951-01-08;--:--;     15.574
1951-01-09;--:--;     15.291
1951-01-10;--:--;     15.008
1951-01-11;--:--;     16.990
1951-01-12;--:--;     18.406
1951-01-13;--:--;     19.255
1951-01-14;--:--;     19.255
1951-01-15;--:--;     19.255
1951-01-16;--:--;     18.406
1951-01-17;--:--;     18.406
1951-01-18;--:--;     18.406
1951-01-19;--:--;     18.406
1951-01-20;--:--;     18.406
1951-01-21;--:--;     18.406
1951-01-22;--:--;     18.406
1951-01-23;--:--;     21.011
1951-01-24;--:--;     19.142
1951-01-25;--:--;     16.424
1951-01-26;--:--;     22.200
1951-01-27;--:--;     16.424
1951-01-28;--:--;      7.985
1951-01-29;--:--;     10.817
1951-01-30;--:--;     14.725
1951-01-31;--:--;     15.291
1951-02-01;--:--;     14.725
1951-02-02;--:--;     16.424
1951-02-03;--:--;     18.463
1951-02-04;--:--;     17.783
1951-02-05;--:--;     17.783
1951-02-06;--:--;     17.783
1951-02-07;--:--;     17.103
1951-02-08;--:--;     17.103
1951-02-09;--:--;     17.103
1951-02-10;--:--;     17.783
1951-02-11;--:--;     20.615
1951-02-12;--:--;     24.692
1951-02-13;--:--;     19.822
1951-02-14;--:--;     18.123
1951-02-15;--:--;     17.443
1951-02-16;--:--;     18.463
1951-02-17;--:--;     18.802
1951-02-18;--:--;     22.200
1951-02-19;--:--;     26.051
1951-02-20;--:--;     24.692
1951-02-21;--:--;     21.408
1951-02-22;--:--;     24.692
1951-02-23;--:--;     26.051
1951-02-24;--:--;     26.901
1951-02-25;--:--;     26.901
1951-02-26;--:--;     27.184
1951-02-27;--:--;     84.950
1951-02-28;--:--;     90.614
1951-03-01;--:--;     76.455
1951-03-02;--:--;     84.950
1951-03-03;--:--;    127.426
1951-03-04;--:--;    151.778
1951-03-05;--:--;    153.760
1951-03-06;--:--;    113.267
1951-03-07;--:--;     84.950
1951-03-08;--:--;     56.634
1951-03-09;--:--;     50.970
1951-03-10;--:--;     42.475
1951-03-11;--:--;     39.644
1951-03-12;--:--;     28.317
1951-03-13;--:--;     26.051
1951-03-14;--:--;     26.958
1951-03-15;--:--;     27.411
1951-03-16;--:--;     33.980
1951-03-17;--:--;     33.980
1951-03-18;--:--;     36.812
1951-03-19;--:--;     33.980
1951-03-20;--:--;     33.980
1951-03-21;--:--;     33.980
1951-03-22;--:--;     36.812
1951-03-23;--:--;     39.644
1951-03-24;--:--;     45.307
1951-03-25;--:--;     50.970
