# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4121400
# River:                 NIOBRARA RIVER
# Station:               NEAR VERDEL, NEBR.
# Country:               US
# Latitude (DD):       42.7397
# Longitude (DD):      -98.2242
# Catchment area (km²):      29992.2
# Altitude (m ASL):        399.93
# Next downstream station:      4121800
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1928-08 - 2018-10
# No. of years:          91
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 32930
# DATA
YYYY-MM-DD;hh:mm; Value
1928-08-21;--:--;     22.087
1928-08-22;--:--;     33.697
1928-08-23;--:--;     24.777
1928-08-24;--:--;     33.131
1928-08-25;--:--;     32.847
1928-08-26;--:--;     31.148
1928-08-27;--:--;     31.998
1928-08-28;--:--;     33.697
1928-08-29;--:--;     26.901
1928-08-30;--:--;     33.131
1928-08-31;--:--;     31.432
1928-09-01;--:--;     32.847
1928-09-02;--:--;     26.901
1928-09-03;--:--;     27.609
1928-09-04;--:--;     28.600
1928-09-05;--:--;     22.484
1928-09-06;--:--;     35.113
1928-09-07;--:--;     35.962
1928-09-08;--:--;     36.812
1928-09-09;--:--;     36.812
1928-09-10;--:--;     29.166
1928-09-11;--:--;     40.493
1928-09-12;--:--;     32.281
1928-09-13;--:--;     33.131
1928-09-14;--:--;     31.148
1928-09-15;--:--;     29.449
1928-09-16;--:--;     33.697
1928-09-17;--:--;     31.998
1928-09-18;--:--;     34.546
1928-09-19;--:--;     50.121
1928-09-20;--:--;     52.386
1928-09-21;--:--;     41.343
1928-09-22;--:--;     30.299
1928-09-23;--:--;     30.865
1928-09-24;--:--;     31.432
1928-09-25;--:--;     31.715
1928-09-26;--:--;     32.281
1928-09-27;--:--;     49.554
1928-09-28;--:--;     43.891
1928-09-29;--:--;     39.644
1928-09-30;--:--;     33.980
1928-10-01;--:--;     30.016
1928-10-02;--:--;     27.241
1928-10-03;--:--;     31.432
1928-10-04;--:--;     30.016
1928-10-05;--:--;     27.977
1928-10-06;--:--;     29.449
