# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4126800
# River:                 RED RIVER
# Station:               ALEXANDRIA, LA.
# Country:               US
# Latitude (DD):       31.313
# Longitude (DD):      -92.4429
# Catchment area (km²):      174825.0
# Altitude (m ASL):        13.49
# Next downstream station:      4127930
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1928-10 - 1983-09
# No. of years:          56
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 20088
# DATA
YYYY-MM-DD;hh:mm; Value
1928-10-01;--:--;     98.542
1928-10-02;--:--;     92.313
1928-10-03;--:--;     89.198
1928-10-04;--:--;     89.198
1928-10-05;--:--;     89.198
1928-10-06;--:--;     86.083
1928-10-07;--:--;     86.083
1928-10-08;--:--;     86.083
1928-10-09;--:--;     89.198
1928-10-10;--:--;     89.198
1928-10-11;--:--;     89.198
1928-10-12;--:--;     92.313
1928-10-13;--:--;     89.198
1928-10-14;--:--;     89.198
1928-10-15;--:--;     89.198
1928-10-16;--:--;     89.198
1928-10-17;--:--;     89.198
1928-10-18;--:--;     92.313
1928-10-19;--:--;     92.313
1928-10-20;--:--;     98.542
1928-10-21;--:--;    105.338
1928-10-22;--:--;    105.338
1928-10-23;--:--;    105.338
1928-10-24;--:--;     98.542
1928-10-25;--:--;     98.542
1928-10-26;--:--;     92.313
1928-10-27;--:--;     86.083
1928-10-28;--:--;     86.083
1928-10-29;--:--;     86.083
1928-10-30;--:--;     82.968
1928-10-31;--:--;     82.968
1928-11-01;--:--;     82.968
1928-11-02;--:--;     92.313
1928-11-03;--:--;     98.542
1928-11-04;--:--;     98.542
1928-11-05;--:--;     98.542
1928-11-06;--:--;    115.533
1928-11-07;--:--;    134.222
1928-11-08;--:--;    150.079
1928-11-09;--:--;    188.024
1928-11-10;--:--;    230.216
1928-11-11;--:--;    249.471
1928-11-12;--:--;    254.285
1928-11-13;--:--;    254.285
1928-11-14;--:--;    249.471
1928-11-15;--:--;    239.843
1928-11-16;--:--;    230.216
1928-11-17;--:--;    220.588
1928-11-18;--:--;    210.960
1928-11-19;--:--;    210.960
1928-11-20;--:--;    206.146
1928-11-21;--:--;    206.146
1928-11-22;--:--;    201.616
1928-11-23;--:--;    192.554
1928-11-24;--:--;    192.554
1928-11-25;--:--;    235.029
1928-11-26;--:--;    278.637
1928-11-27;--:--;    314.316
1928-11-28;--:--;    328.475
1928-11-29;--:--;    314.316
1928-11-30;--:--;    300.158
1928-12-01;--:--;    278.637
1928-12-02;--:--;    268.726
1928-12-03;--:--;    259.099
1928-12-04;--:--;    259.099
1928-12-05;--:--;    259.099
1928-12-06;--:--;    288.831
1928-12-07;--:--;    359.623
1928-12-08;--:--;    421.920
1928-12-09;--:--;    455.900
1928-12-10;--:--;    455.900
1928-12-11;--:--;    433.247
1928-12-12;--:--;    410.594
1928-12-13;--:--;    402.099
1928-12-14;--:--;    379.445
1928-12-15;--:--;    379.445
1928-12-16;--:--;    379.445
1928-12-17;--:--;    379.445
1928-12-18;--:--;    421.920
1928-12-19;--:--;    577.663
1928-12-20;--:--;    954.276
1928-12-21;--:--;   1483.800
1928-12-22;--:--;   1834.929
1928-12-23;--:--;   2067.126
1928-12-24;--:--;   2171.899
1928-12-25;--:--;   2188.889
1928-12-26;--:--;   2135.087
1928-12-27;--:--;   2118.097
1928-12-28;--:--;   2101.107
1928-12-29;--:--;   2067.126
1928-12-30;--:--;   1982.176
1928-12-31;--:--;   1900.057
1929-01-01;--:--;   1772.632
1929-01-02;--:--;   1656.533
1929-01-03;--:--;   1509.285
1929-01-04;--:--;   1376.196
1929-01-05;--:--;   1305.404
1929-01-06;--:--;   1217.622
1929-01-07;--:--;   1149.662
1929-01-08;--:--;   1138.335
1929-01-09;--:--;   1350.711
1929-01-10;--:--;   1628.216
1929-01-11;--:--;   1803.780
1929-01-12;--:--;   1866.077
1929-01-13;--:--;   1866.077
1929-01-14;--:--;   1820.770
1929-01-15;--:--;   1772.632
1929-01-16;--:--;   1713.166
1929-01-17;--:--;   1628.216
1929-01-18;--:--;   1548.929
1929-01-19;--:--;   1446.988
1929-01-20;--:--;   1350.711
1929-01-21;--:--;   1294.078
1929-01-22;--:--;   1237.444
1929-01-23;--:--;   1228.949
1929-01-24;--:--;   1194.969
1929-01-25;--:--;   1194.969
1929-01-26;--:--;   1183.642
1929-01-27;--:--;   1194.969
1929-01-28;--:--;   1523.444
1929-01-29;--:--;   1834.929
1929-01-30;--:--;   2033.146
1929-01-31;--:--;   2171.899
1929-02-01;--:--;   2225.700
1929-02-02;--:--;   2225.700
1929-02-03;--:--;   2171.899
1929-02-04;--:--;   2033.146
1929-02-05;--:--;   1917.047
1929-02-06;--:--;   1772.632
1929-02-07;--:--;   1699.008
1929-02-08;--:--;   1548.929
1929-02-09;--:--;   1421.503
1929-02-10;--:--;   1316.731
1929-02-11;--:--;   1260.098
1929-02-12;--:--;   1260.098
1929-02-13;--:--;   1282.751
1929-02-14;--:--;   1305.404
1929-02-15;--:--;   1328.058
1929-02-16;--:--;   1328.058
1929-02-17;--:--;   1271.424
1929-02-18;--:--;   1194.969
1929-02-19;--:--;   1115.682
1929-02-20;--:--;   1061.880
1929-02-21;--:--;   1050.553
1929-02-22;--:--;   1039.227
1929-02-23;--:--;   1019.405
1929-02-24;--:--;    976.930
1929-02-25;--:--;    954.276
1929-02-26;--:--;   1189.306
1929-02-27;--:--;   1316.731
1929-02-28;--:--;   1435.662
1929-03-01;--:--;   1614.058
1929-03-02;--:--;   1849.087
1929-03-03;--:--;   1959.523
1929-03-04;--:--;   2001.998
1929-03-05;--:--;   2016.156
1929-03-06;--:--;   2027.483
1929-03-07;--:--;   2010.493
1929-03-08;--:--;   1883.067
