# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4103751
# River:                 TANANA RIVER
# Station:               NEAR TOK JUNCTION, ALAS.
# Country:               US
# Latitude (DD):       63.3162
# Longitude (DD):      -142.6439
# Catchment area (km²):      17612.0
# Altitude (m ASL):        489.103
# Next downstream station:      4103750
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1950-05 - 1953-09
# No. of years:          4
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 1249
# DATA
YYYY-MM-DD;hh:mm; Value
1950-05-01;--:--;     62.297
1950-05-02;--:--;     67.960
1950-05-03;--:--;     76.455
1950-05-04;--:--;     84.950
1950-05-05;--:--;     96.277
1950-05-06;--:--;    118.931
1950-05-07;--:--;    147.247
1950-05-08;--:--;    175.564
1950-05-09;--:--;    198.218
1950-05-10;--:--;    229.366
1950-05-11;--:--;    266.178
1950-05-12;--:--;    325.643
1950-05-13;--:--;    334.138
1950-05-14;--:--;    345.465
1950-05-15;--:--;    345.465
1950-05-16;--:--;    334.138
1950-05-17;--:--;    334.138
1950-05-18;--:--;    314.316
1950-05-19;--:--;    314.316
1950-05-20;--:--;    314.316
1950-05-21;--:--;    305.821
1950-05-22;--:--;    265.612
1950-05-23;--:--;    265.612
1950-05-24;--:--;    275.239
1950-05-25;--:--;    255.984
1950-05-26;--:--;    246.922
1950-05-27;--:--;    246.922
1950-05-28;--:--;    246.922
1950-05-29;--:--;    255.984
1950-05-30;--:--;    265.612
1950-05-31;--:--;    255.984
1950-06-01;--:--;    286.000
1950-06-02;--:--;    325.643
1950-06-03;--:--;    325.643
1950-06-04;--:--;    334.138
1950-06-05;--:--;    334.138
1950-06-06;--:--;    334.138
1950-06-07;--:--;    376.613
1950-06-08;--:--;    410.594
1950-06-09;--:--;    419.089
1950-06-10;--:--;    399.267
1950-06-11;--:--;    441.742
1950-06-12;--:--;    430.415
1950-06-13;--:--;    419.089
1950-06-14;--:--;    441.742
1950-06-15;--:--;    419.089
1950-06-16;--:--;    399.267
1950-06-17;--:--;    441.742
1950-06-18;--:--;    569.168
1950-06-19;--:--;    682.435
1950-06-20;--:--;    795.702
1950-06-21;--:--;    826.851
1950-06-22;--:--;    857.999
1950-06-23;--:--;    710.752
1950-06-24;--:--;    631.465
1950-06-25;--:--;    617.306
1950-06-26;--:--;    594.653
1950-06-27;--:--;    546.514
1950-06-28;--:--;    498.376
1950-06-29;--:--;    509.702
1950-06-30;--:--;    569.168
1950-07-01;--:--;    605.980
1950-07-02;--:--;    605.980
1950-07-03;--:--;    535.188
1950-07-04;--:--;    622.970
1950-07-05;--:--;    767.385
1950-07-06;--:--;    739.068
1950-07-07;--:--;    753.227
1950-07-08;--:--;    809.860
1950-07-09;--:--;    809.860
1950-07-10;--:--;    724.910
1950-07-11;--:--;    710.752
1950-07-12;--:--;    724.910
1950-07-13;--:--;    739.068
1950-07-14;--:--;    753.227
1950-07-15;--:--;    767.385
1950-07-16;--:--;    795.702
1950-07-17;--:--;    781.544
1950-07-18;--:--;    739.068
1950-07-19;--:--;    753.227
1950-07-20;--:--;    767.385
1950-07-21;--:--;    781.544
1950-07-22;--:--;    753.227
1950-07-23;--:--;    739.068
1950-07-24;--:--;    764.554
1950-07-25;--:--;    857.999
1950-07-26;--:--;    889.148
1950-07-27;--:--;    857.999
1950-07-28;--:--;    843.841
1950-07-29;--:--;    843.841
1950-07-30;--:--;    826.851
1950-07-31;--:--;    843.841
1950-08-01;--:--;    857.999
1950-08-02;--:--;    809.860
1950-08-03;--:--;    739.068
1950-08-04;--:--;    739.068
1950-08-05;--:--;    739.068
1950-08-06;--:--;    795.702
1950-08-07;--:--;    781.544
1950-08-08;--:--;    710.752
1950-08-09;--:--;    682.435
1950-08-10;--:--;    668.276
1950-08-11;--:--;    668.276
1950-08-12;--:--;    682.435
1950-08-13;--:--;    696.593
1950-08-14;--:--;    724.910
1950-08-15;--:--;    739.068
1950-08-16;--:--;    710.752
1950-08-17;--:--;    668.276
1950-08-18;--:--;    656.950
1950-08-19;--:--;    682.435
1950-08-20;--:--;    682.435
1950-08-21;--:--;    645.623
1950-08-22;--:--;    645.623
1950-08-23;--:--;    668.276
1950-08-24;--:--;    696.593
1950-08-25;--:--;    710.752
1950-08-26;--:--;    696.593
1950-08-27;--:--;    594.653
1950-08-28;--:--;    535.188
1950-08-29;--:--;    453.069
1950-08-30;--:--;    410.594
1950-08-31;--:--;    365.287
1950-09-01;--:--;    345.465
1950-09-02;--:--;    334.138
1950-09-03;--:--;    334.138
1950-09-04;--:--;    334.138
1950-09-05;--:--;    294.495
1950-09-06;--:--;    265.612
1950-09-07;--:--;    255.984
1950-09-08;--:--;    228.800
1950-09-09;--:--;    219.738
1950-09-10;--:--;    237.861
1950-09-11;--:--;    246.922
1950-09-12;--:--;    286.000
1950-09-13;--:--;    275.239
1950-09-14;--:--;    228.800
1950-09-15;--:--;    184.626
1950-09-16;--:--;    176.130
1950-09-17;--:--;    167.635
1950-09-18;--:--;    167.635
1950-09-19;--:--;    159.424
1950-09-20;--:--;    151.212
1950-09-21;--:--;    135.354
1950-09-22;--:--;    127.709
1950-09-23;--:--;    135.354
1950-09-24;--:--;    133.089
1950-09-25;--:--;    116.099
1950-09-26;--:--;    116.099
1950-09-27;--:--;    116.099
1950-09-28;--:--;    110.436
1950-09-29;--:--;    104.772
1950-09-30;--:--;    104.772
1950-10-01;--:--;    104.772
1950-10-02;--:--;    105.622
1950-10-03;--:--;    105.622
1950-10-04;--:--;    105.622
1950-10-05;--:--;    105.622
1950-10-06;--:--;     98.826
1950-10-07;--:--;     96.277
1950-10-08;--:--;     92.313
1950-10-09;--:--;     92.313
1950-10-10;--:--;     92.313
1950-10-11;--:--;     86.083
1950-10-12;--:--;     86.083
1950-10-13;--:--;     82.119
1950-10-14;--:--;     79.287
1950-10-15;--:--;     79.287
1950-10-16;--:--;     79.287
1950-10-17;--:--;     79.287
1950-10-18;--:--;     76.455
1950-10-19;--:--;     76.455
1950-10-20;--:--;     73.624
1950-10-21;--:--;     73.624
1950-10-22;--:--;     73.624
1950-10-23;--:--;     73.624
1950-10-24;--:--;     73.624
1950-10-25;--:--;     73.624
1950-10-26;--:--;     70.792
1950-10-27;--:--;     70.792
1950-10-28;--:--;     70.792
1950-10-29;--:--;     70.792
1950-10-30;--:--;     70.792
1950-10-31;--:--;     70.792
1950-11-01;--:--;     59.465
1950-11-02;--:--;     59.465
1950-11-03;--:--;     59.465
1950-11-04;--:--;     59.465
1950-11-05;--:--;     59.465
1950-11-06;--:--;     59.465
1950-11-07;--:--;     59.465
1950-11-08;--:--;     59.465
1950-11-09;--:--;     59.465
1950-11-10;--:--;     59.465
1950-11-11;--:--;     48.139
1950-11-12;--:--;     48.139
1950-11-13;--:--;     48.139
1950-11-14;--:--;     48.139
1950-11-15;--:--;     48.139
1950-11-16;--:--;     48.139
1950-11-17;--:--;     48.139
1950-11-18;--:--;     48.139
1950-11-19;--:--;     48.139
1950-11-20;--:--;     48.139
1950-11-21;--:--;     39.644
1950-11-22;--:--;     39.644
1950-11-23;--:--;     39.644
1950-11-24;--:--;     39.644
1950-11-25;--:--;     39.644
1950-11-26;--:--;     39.644
1950-11-27;--:--;     39.644
1950-11-28;--:--;     39.644
1950-11-29;--:--;     39.644
1950-11-30;--:--;     39.644
1950-12-01;--:--;     42.475
1950-12-02;--:--;     42.475
1950-12-03;--:--;     42.475
1950-12-04;--:--;     42.475
1950-12-05;--:--;     42.475
1950-12-06;--:--;     48.139
1950-12-07;--:--;     48.139
1950-12-08;--:--;     48.139
1950-12-09;--:--;     48.139
1950-12-10;--:--;     48.139
1950-12-11;--:--;     42.475
1950-12-12;--:--;     42.475
1950-12-13;--:--;     42.475
1950-12-14;--:--;     42.475
1950-12-15;--:--;     42.475
1950-12-16;--:--;     39.644
1950-12-17;--:--;     39.644
1950-12-18;--:--;     39.644
1950-12-19;--:--;     39.644
1950-12-20;--:--;     39.644
1950-12-21;--:--;     39.644
1950-12-22;--:--;     39.644
1950-12-23;--:--;     39.644
1950-12-24;--:--;     39.644
1950-12-25;--:--;     39.644
1950-12-26;--:--;     39.644
1950-12-27;--:--;     39.644
1950-12-28;--:--;     39.644
1950-12-29;--:--;     39.644
1950-12-30;--:--;     39.644
1950-12-31;--:--;     39.644
1951-01-01;--:--;     39.644
1951-01-02;--:--;     39.644
1951-01-03;--:--;     39.644
1951-01-04;--:--;     39.644
1951-01-05;--:--;     39.644
1951-01-06;--:--;     39.644
1951-01-07;--:--;     39.644
1951-01-08;--:--;     39.644
1951-01-09;--:--;     39.644
1951-01-10;--:--;     39.644
1951-01-11;--:--;     39.644
1951-01-12;--:--;     39.644
1951-01-13;--:--;     39.644
1951-01-14;--:--;     39.644
1951-01-15;--:--;     39.644
1951-01-16;--:--;     39.644
1951-01-17;--:--;     39.644
1951-01-18;--:--;     39.644
1951-01-19;--:--;     39.644
1951-01-20;--:--;     39.644
1951-01-21;--:--;     39.644
1951-01-22;--:--;     39.644
1951-01-23;--:--;     39.644
1951-01-24;--:--;     39.644
1951-01-25;--:--;     39.644
1951-01-26;--:--;     39.644
1951-01-27;--:--;     39.644
1951-01-28;--:--;     39.644
1951-01-29;--:--;     39.644
1951-01-30;--:--;     39.644
1951-01-31;--:--;     39.644
1951-02-01;--:--;     39.644
1951-02-02;--:--;     39.644
1951-02-03;--:--;     39.644
1951-02-04;--:--;     39.644
1951-02-05;--:--;     39.644
1951-02-06;--:--;     39.644
1951-02-07;--:--;     39.644
1951-02-08;--:--;     39.644
1951-02-09;--:--;     39.644
1951-02-10;--:--;     39.644
1951-02-11;--:--;     39.644
1951-02-12;--:--;     39.644
1951-02-13;--:--;     39.644
1951-02-14;--:--;     39.644
1951-02-15;--:--;     39.644
1951-02-16;--:--;     36.812
1951-02-17;--:--;     36.812
1951-02-18;--:--;     36.812
1951-02-19;--:--;     36.812
1951-02-20;--:--;     36.812
1951-02-21;--:--;     36.812
1951-02-22;--:--;     36.812
1951-02-23;--:--;     36.812
1951-02-24;--:--;     36.812
1951-02-25;--:--;     36.812
1951-02-26;--:--;     36.812
1951-02-27;--:--;     36.812
1951-02-28;--:--;     36.812
1951-03-01;--:--;     36.812
1951-03-02;--:--;     36.812
1951-03-03;--:--;     36.812
1951-03-04;--:--;     36.812
1951-03-05;--:--;     36.812
1951-03-06;--:--;     36.812
1951-03-07;--:--;     36.812
1951-03-08;--:--;     36.812
1951-03-09;--:--;     36.812
1951-03-10;--:--;     36.812
1951-03-11;--:--;     36.812
1951-03-12;--:--;     36.812
1951-03-13;--:--;     36.812
1951-03-14;--:--;     36.812
1951-03-15;--:--;     36.812
1951-03-16;--:--;     36.812
1951-03-17;--:--;     36.812
1951-03-18;--:--;     36.812
1951-03-19;--:--;     36.812
1951-03-20;--:--;     36.812
1951-03-21;--:--;     36.812
1951-03-22;--:--;     36.812
1951-03-23;--:--;     36.812
1951-03-24;--:--;     36.812
1951-03-25;--:--;     36.812
1951-03-26;--:--;     36.812
1951-03-27;--:--;     36.812
1951-03-28;--:--;     36.812
1951-03-29;--:--;     36.812
1951-03-30;--:--;     36.812
1951-03-31;--:--;     36.812
1951-04-01;--:--;     36.812
1951-04-02;--:--;     36.812
1951-04-03;--:--;     36.812
1951-04-04;--:--;     36.812
1951-04-05;--:--;     36.812
1951-04-06;--:--;     36.812
1951-04-07;--:--;     36.812
1951-04-08;--:--;     36.812
1951-04-09;--:--;     36.812
1951-04-10;--:--;     36.812
