# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4125060
# River:                 CIMARRON RIVER
# Station:               PERKINS, OK
# Country:               US
# Latitude (DD):       35.9576
# Longitude (DD):      -97.032
# Catchment area (km²):      46236.7
# Altitude (m ASL):        248.38
# Next downstream station:      4125061
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1939-10 - 1991-09
# No. of years:          53
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 18993
# DATA
YYYY-MM-DD;hh:mm; Value
1939-10-01;--:--;      0.113
1939-10-02;--:--;      0.085
1939-10-03;--:--;      0.057
1939-10-04;--:--;      0.057
1939-10-05;--:--;      0.057
1939-10-06;--:--;      0.028
1939-10-07;--:--;      0.028
1939-10-08;--:--;      0.028
1939-10-09;--:--;      0.680
1939-10-10;--:--;      0.425
1939-10-11;--:--;      0.340
1939-10-12;--:--;      0.255
1939-10-13;--:--;      0.227
1939-10-14;--:--;      0.170
1939-10-15;--:--;      0.170
1939-10-16;--:--;      0.142
1939-10-17;--:--;      0.113
1939-10-18;--:--;      0.085
1939-10-19;--:--;      0.057
1939-10-20;--:--;      0.057
1939-10-21;--:--;      0.057
1939-10-22;--:--;      0.057
1939-10-23;--:--;      0.028
1939-10-24;--:--;      0.028
1939-10-25;--:--;      0.113
1939-10-26;--:--;      0.850
1939-10-27;--:--;      0.255
1939-10-28;--:--;      0.198
1939-10-29;--:--;      0.170
1939-10-30;--:--;      0.085
1939-10-31;--:--;      0.057
1939-11-01;--:--;      0.057
1939-11-02;--:--;      0.057
1939-11-03;--:--;      0.028
1939-11-04;--:--;      0.028
1939-11-05;--:--;      0.028
1939-11-06;--:--;      0.028
1939-11-07;--:--;      0.028
1939-11-08;--:--;      0.057
1939-11-09;--:--;      0.057
1939-11-10;--:--;      0.170
1939-11-11;--:--;      0.283
1939-11-12;--:--;      0.283
1939-11-13;--:--;      0.255
1939-11-14;--:--;      0.113
1939-11-15;--:--;      0.113
1939-11-16;--:--;      0.142
1939-11-17;--:--;      0.142
1939-11-18;--:--;      0.170
1939-11-19;--:--;      0.170
1939-11-20;--:--;      0.170
1939-11-21;--:--;      0.142
1939-11-22;--:--;      0.113
1939-11-23;--:--;      0.085
1939-11-24;--:--;      0.057
1939-11-25;--:--;      0.057
1939-11-26;--:--;      0.057
1939-11-27;--:--;      0.085
1939-11-28;--:--;      0.085
1939-11-29;--:--;      0.085
1939-11-30;--:--;      0.198
1939-12-01;--:--;      0.170
1939-12-02;--:--;      0.142
1939-12-03;--:--;      0.113
1939-12-04;--:--;      0.113
1939-12-05;--:--;      0.113
1939-12-06;--:--;      0.113
1939-12-07;--:--;      0.113
1939-12-08;--:--;      0.113
1939-12-09;--:--;      0.113
1939-12-10;--:--;      0.113
1939-12-11;--:--;      0.113
1939-12-12;--:--;      0.085
1939-12-13;--:--;      0.085
1939-12-14;--:--;      0.085
1939-12-15;--:--;      0.085
1939-12-16;--:--;      0.057
1939-12-17;--:--;      0.057
1939-12-18;--:--;      0.057
1939-12-19;--:--;      0.057
1939-12-20;--:--;      0.057
1939-12-21;--:--;      0.057
1939-12-22;--:--;      0.057
1939-12-23;--:--;      0.057
1939-12-24;--:--;      0.170
1939-12-25;--:--;      0.283
1939-12-26;--:--;      0.283
1939-12-27;--:--;      0.283
1939-12-28;--:--;      0.283
1939-12-29;--:--;      0.283
1939-12-30;--:--;      0.283
1939-12-31;--:--;      0.283
1940-01-01;--:--;      0.255
1940-01-02;--:--;      0.255
1940-01-03;--:--;      0.311
1940-01-04;--:--;      0.311
1940-01-05;--:--;      0.255
1940-01-06;--:--;      0.198
1940-01-07;--:--;      0.170
1940-01-08;--:--;      0.142
1940-01-09;--:--;      0.113
1940-01-10;--:--;      0.113
1940-01-11;--:--;      0.142
1940-01-12;--:--;      0.198
1940-01-13;--:--;      0.255
1940-01-14;--:--;      0.283
1940-01-15;--:--;      0.311
1940-01-16;--:--;      0.255
1940-01-17;--:--;      0.311
1940-01-18;--:--;      0.396
1940-01-19;--:--;      0.340
1940-01-20;--:--;      0.283
1940-01-21;--:--;      0.255
1940-01-22;--:--;      0.227
1940-01-23;--:--;      0.198
1940-01-24;--:--;      0.198
1940-01-25;--:--;      0.227
1940-01-26;--:--;      0.198
1940-01-27;--:--;      0.170
1940-01-28;--:--;      0.142
1940-01-29;--:--;      0.113
1940-01-30;--:--;      0.142
1940-01-31;--:--;      0.170
1940-02-01;--:--;      0.227
1940-02-02;--:--;      0.283
1940-02-03;--:--;      0.453
1940-02-04;--:--;      0.481
1940-02-05;--:--;      0.765
1940-02-06;--:--;      0.793
1940-02-07;--:--;      0.906
1940-02-08;--:--;      0.963
1940-02-09;--:--;      1.104
1940-02-10;--:--;      1.161
1940-02-11;--:--;      1.019
1940-02-12;--:--;      0.991
1940-02-13;--:--;      0.963
1940-02-14;--:--;      0.906
1940-02-15;--:--;      0.878
1940-02-16;--:--;      3.568
1940-02-17;--:--;      4.474
1940-02-18;--:--;      5.182
1940-02-19;--:--;      5.947
1940-02-20;--:--;      5.550
1940-02-21;--:--;      4.389
1940-02-22;--:--;      4.304
1940-02-23;--:--;      4.927
1940-02-24;--:--;      6.060
1940-02-25;--:--;      4.927
1940-02-26;--:--;      4.474
1940-02-27;--:--;      5.012
1940-02-28;--:--;      5.380
1940-02-29;--:--;      4.927
1940-03-01;--:--;      4.559
1940-03-02;--:--;      4.389
1940-03-03;--:--;      3.625
1940-03-04;--:--;      3.341
1940-03-05;--:--;      3.030
1940-03-06;--:--;      2.888
1940-03-07;--:--;      2.662
1940-03-08;--:--;      2.549
1940-03-09;--:--;      2.322
1940-03-10;--:--;      2.152
1940-03-11;--:--;      1.982
1940-03-12;--:--;      1.784
1940-03-13;--:--;      1.614
1940-03-14;--:--;      1.586
1940-03-15;--:--;      1.472
1940-03-16;--:--;      1.416
1940-03-17;--:--;      1.416
1940-03-18;--:--;      1.388
1940-03-19;--:--;      1.388
1940-03-20;--:--;      1.274
1940-03-21;--:--;      1.189
1940-03-22;--:--;      1.076
1940-03-23;--:--;      0.906
1940-03-24;--:--;      0.793
1940-03-25;--:--;      0.878
1940-03-26;--:--;      0.878
1940-03-27;--:--;      0.793
1940-03-28;--:--;      0.821
1940-03-29;--:--;      0.991
1940-03-30;--:--;      0.878
1940-03-31;--:--;      0.793
1940-04-01;--:--;      0.651
1940-04-02;--:--;      0.510
1940-04-03;--:--;      0.453
1940-04-04;--:--;      0.368
