# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4146130
# River:                 SHASTA RIVER
# Station:               NEAR YREKA, CA
# Country:               US
# Latitude (DD):       41.8229
# Longitude (DD):      -122.5956
# Catchment area (km²):      2053.8
# Altitude (m ASL):        609.6
# Next downstream station:      4146111
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1933-10 - 2019-09
# No. of years:          87
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 31411
# DATA
YYYY-MM-DD;hh:mm; Value
1933-10-01;--:--;      3.511
1933-10-02;--:--;      3.511
1933-10-03;--:--;      3.511
1933-10-04;--:--;      3.200
1933-10-05;--:--;      3.200
1933-10-06;--:--;      2.917
1933-10-07;--:--;      2.917
1933-10-08;--:--;      2.917
1933-10-09;--:--;      3.002
1933-10-10;--:--;      3.002
1933-10-11;--:--;      2.718
1933-10-12;--:--;      2.718
1933-10-13;--:--;      2.718
1933-10-14;--:--;      2.917
1933-10-15;--:--;      3.002
1933-10-16;--:--;      3.002
1933-10-17;--:--;      3.002
1933-10-18;--:--;      3.002
1933-10-19;--:--;      3.002
1933-10-20;--:--;      3.002
1933-10-21;--:--;      3.002
1933-10-22;--:--;      3.002
1933-10-23;--:--;      3.002
1933-10-24;--:--;      3.313
1933-10-25;--:--;      3.313
1933-10-26;--:--;      3.313
1933-10-27;--:--;      3.313
1933-10-28;--:--;      3.625
1933-10-29;--:--;      3.625
1933-10-30;--:--;      3.794
1933-10-31;--:--;      3.851
1933-11-01;--:--;      3.851
1933-11-02;--:--;      3.851
1933-11-03;--:--;      3.794
1933-11-04;--:--;      3.738
1933-11-05;--:--;      3.738
1933-11-06;--:--;      3.738
1933-11-07;--:--;      3.738
1933-11-08;--:--;      3.738
1933-11-09;--:--;      3.738
1933-11-10;--:--;      3.738
1933-11-11;--:--;      3.738
1933-11-12;--:--;      3.738
1933-11-13;--:--;      3.738
1933-11-14;--:--;      3.738
1933-11-15;--:--;      3.738
1933-11-16;--:--;      3.738
1933-11-17;--:--;      3.738
1933-11-18;--:--;      3.738
1933-11-19;--:--;      3.738
1933-11-20;--:--;      3.738
1933-11-21;--:--;      3.738
1933-11-22;--:--;      3.681
1933-11-23;--:--;      3.681
1933-11-24;--:--;      3.681
1933-11-25;--:--;      3.625
1933-11-26;--:--;      3.625
1933-11-27;--:--;      3.568
1933-11-28;--:--;      3.511
1933-11-29;--:--;      3.455
1933-11-30;--:--;      3.455
1933-12-01;--:--;      3.455
1933-12-02;--:--;      3.511
1933-12-03;--:--;      3.681
1933-12-04;--:--;      3.625
1933-12-05;--:--;      3.568
1933-12-06;--:--;      3.568
1933-12-07;--:--;      3.964
1933-12-08;--:--;      3.908
1933-12-09;--:--;      3.851
1933-12-10;--:--;      3.794
1933-12-11;--:--;      3.851
1933-12-12;--:--;      4.078
1933-12-13;--:--;      4.078
1933-12-14;--:--;      4.078
1933-12-15;--:--;      4.134
1933-12-16;--:--;      3.964
1933-12-17;--:--;      3.794
1933-12-18;--:--;      3.738
1933-12-19;--:--;      3.681
1933-12-20;--:--;      3.625
1933-12-21;--:--;      3.625
1933-12-22;--:--;      3.681
1933-12-23;--:--;      3.738
1933-12-24;--:--;      3.738
1933-12-25;--:--;      3.738
1933-12-26;--:--;      3.738
1933-12-27;--:--;      3.794
1933-12-28;--:--;      3.794
1933-12-29;--:--;      3.794
1933-12-30;--:--;      3.964
1933-12-31;--:--;      4.191
1934-01-01;--:--;      4.134
1934-01-02;--:--;      4.191
1934-01-03;--:--;      4.644
1934-01-04;--:--;      4.502
1934-01-05;--:--;      4.332
1934-01-06;--:--;      4.134
1934-01-07;--:--;      4.078
1934-01-08;--:--;      4.021
1934-01-09;--:--;      3.964
1934-01-10;--:--;      3.964
1934-01-11;--:--;      3.908
1934-01-12;--:--;      3.908
1934-01-13;--:--;      3.908
1934-01-14;--:--;      4.078
1934-01-15;--:--;      4.134
1934-01-16;--:--;      4.021
1934-01-17;--:--;      3.964
1934-01-18;--:--;      3.964
1934-01-19;--:--;      4.021
1934-01-20;--:--;      4.134
1934-01-21;--:--;      4.134
1934-01-22;--:--;      4.134
1934-01-23;--:--;      4.191
1934-01-24;--:--;      4.248
1934-01-25;--:--;      4.134
1934-01-26;--:--;      4.021
1934-01-27;--:--;      4.021
1934-01-28;--:--;      4.021
1934-01-29;--:--;      4.021
1934-01-30;--:--;      4.021
1934-01-31;--:--;      3.964
1934-02-01;--:--;      3.964
1934-02-02;--:--;      3.964
1934-02-03;--:--;      3.964
1934-02-04;--:--;      3.964
1934-02-05;--:--;      3.908
1934-02-06;--:--;      3.908
1934-02-07;--:--;      3.851
1934-02-08;--:--;      3.738
1934-02-09;--:--;      3.794
1934-02-10;--:--;      3.851
1934-02-11;--:--;      3.794
1934-02-12;--:--;      3.794
1934-02-13;--:--;      3.738
1934-02-14;--:--;      3.681
1934-02-15;--:--;      3.681
1934-02-16;--:--;      3.625
1934-02-17;--:--;      3.625
1934-02-18;--:--;      3.681
1934-02-19;--:--;      3.681
1934-02-20;--:--;      3.681
1934-02-21;--:--;      3.738
1934-02-22;--:--;      3.738
1934-02-23;--:--;      3.738
1934-02-24;--:--;      3.738
1934-02-25;--:--;      3.681
1934-02-26;--:--;      3.681
1934-02-27;--:--;      3.681
1934-02-28;--:--;      3.794
1934-03-01;--:--;      3.738
1934-03-02;--:--;      3.738
1934-03-03;--:--;      3.681
1934-03-04;--:--;      3.681
1934-03-05;--:--;      3.625
1934-03-06;--:--;      3.794
1934-03-07;--:--;      3.851
1934-03-08;--:--;      3.738
1934-03-09;--:--;      3.681
1934-03-10;--:--;      3.511
1934-03-11;--:--;      3.511
1934-03-12;--:--;      3.568
1934-03-13;--:--;      3.200
1934-03-14;--:--;      2.832
1934-03-15;--:--;      2.832
1934-03-16;--:--;      2.718
1934-03-17;--:--;      2.832
1934-03-18;--:--;      2.322
