# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4127501
# River:                 MISSISSIPPI RIVER
# Station:               THEBES, IL
# Country:               US
# Latitude (DD):       37.2167
# Longitude (DD):      -89.464
# Catchment area (km²):      1847188.0
# Altitude (m ASL):        91.44
# Next downstream station:      4127500
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1933-04 - 2019-06
# No. of years:          87
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 31495
# DATA
YYYY-MM-DD;hh:mm; Value
1933-04-01;--:--;   5408.509
1933-04-02;--:--;   6342.963
1933-04-03;--:--;   7277.418
1933-04-04;--:--;   7900.387
1933-04-05;--:--;   8438.406
1933-04-06;--:--;   8834.842
1933-04-07;--:--;   9004.742
1933-04-08;--:--;   9061.376
1933-04-09;--:--;   9004.742
1933-04-10;--:--;   9061.376
1933-04-11;--:--;   9486.128
1933-04-12;--:--;   9910.880
1933-04-13;--:--;  10080.781
1933-04-14;--:--;   9967.514
1933-04-15;--:--;   9882.563
1933-04-16;--:--;  10732.067
1933-04-17;--:--;  10505.533
1933-04-18;--:--;  10080.781
1933-04-19;--:--;   9967.514
1933-04-20;--:--;  10052.464
1933-04-21;--:--;   9627.712
1933-04-22;--:--;   9089.693
1933-04-23;--:--;   8466.723
1933-04-24;--:--;   7872.070
1933-04-25;--:--;   7419.002
1933-04-26;--:--;   7050.883
1933-04-27;--:--;   6711.082
1933-04-28;--:--;   6512.864
1933-04-29;--:--;   6314.646
1933-04-30;--:--;   6229.696
1933-05-01;--:--;   6088.112
1933-05-02;--:--;   6059.795
1933-05-03;--:--;   5918.211
1933-05-04;--:--;   5776.627
1933-05-05;--:--;   5946.528
1933-05-06;--:--;   5861.578
1933-05-07;--:--;   5861.578
1933-05-08;--:--;   5918.211
1933-05-09;--:--;   6031.478
1933-05-10;--:--;   6456.230
1933-05-11;--:--;   6909.299
1933-05-12;--:--;   7022.566
1933-05-13;--:--;   6965.933
1933-05-14;--:--;   9797.613
1933-05-15;--:--;  12091.274
1933-05-16;--:--;  13365.530
1933-05-17;--:--;  14186.717
1933-05-18;--:--;  14866.320
1933-05-19;--:--;  14866.320
1933-05-20;--:--;  14130.083
1933-05-21;--:--;  13223.946
1933-05-22;--:--;  12572.659
1933-05-23;--:--;  11864.739
1933-05-24;--:--;  11355.037
1933-05-25;--:--;  11213.453
1933-05-26;--:--;  11666.522
1933-05-27;--:--;  12317.808
1933-05-28;--:--;  12799.194
1933-05-29;--:--;  12912.461
1933-05-30;--:--;  12884.144
1933-05-31;--:--;  12969.094
1933-06-01;--:--;  12374.442
1933-06-02;--:--;  11779.789
1933-06-03;--:--;  11156.819
1933-06-04;--:--;  10732.067
1933-06-05;--:--;  10307.315
1933-06-06;--:--;   9882.563
1933-06-07;--:--;   9372.861
1933-06-08;--:--;   8834.842
1933-06-09;--:--;   8268.506
1933-06-10;--:--;   7730.486
1933-06-11;--:--;   7107.517
1933-06-12;--:--;   6597.814
1933-06-13;--:--;   6059.795
1933-06-14;--:--;   5635.043
1933-06-15;--:--;   5238.608
1933-06-16;--:--;   5012.074
1933-06-17;--:--;   4898.806
1933-06-18;--:--;   4672.272
1933-06-19;--:--;   4559.005
1933-06-20;--:--;   4502.371
1933-06-21;--:--;   4728.906
1933-06-22;--:--;   4927.123
1933-06-23;--:--;   4898.806
1933-06-24;--:--;   4757.222
1933-06-25;--:--;   4559.005
1933-06-26;--:--;   4417.421
1933-06-27;--:--;   4332.470
1933-06-28;--:--;   4190.886
1933-06-29;--:--;   4077.619
1933-06-30;--:--;   4020.986
1933-07-01;--:--;   3992.669
1933-07-02;--:--;   4134.253
1933-07-03;--:--;   5153.658
1933-07-04;--:--;   6314.646
1933-07-05;--:--;   6597.814
1933-07-06;--:--;   6597.814
1933-07-07;--:--;   5380.192
1933-07-08;--:--;   4785.539
1933-07-09;--:--;   4530.688
1933-07-10;--:--;   4587.322
1933-07-11;--:--;   4587.322
1933-07-12;--:--;   4587.322
1933-07-13;--:--;   4445.738
1933-07-14;--:--;   4275.837
1933-07-15;--:--;   4247.520
1933-07-16;--:--;   4162.570
1933-07-17;--:--;   3936.035
1933-07-18;--:--;   3709.501
1933-07-19;--:--;   3567.917
1933-07-20;--:--;   3398.016
1933-07-21;--:--;   3256.432
1933-07-22;--:--;   3199.798
1933-07-23;--:--;   3171.482
1933-07-24;--:--;   3086.531
1933-07-25;--:--;   2944.947
1933-07-26;--:--;   2831.680
1933-07-27;--:--;   2831.680
1933-07-28;--:--;   2786.373
1933-07-29;--:--;   2647.621
1933-07-30;--:--;   2571.165
1933-07-31;--:--;   2508.868
1933-08-01;--:--;   2491.878
1933-08-02;--:--;   2480.552
1933-08-03;--:--;   2480.552
1933-08-04;--:--;   2480.552
1933-08-05;--:--;   2452.235
1933-08-06;--:--;   2469.225
1933-08-07;--:--;   2497.542
1933-08-08;--:--;   2452.235
1933-08-09;--:--;   2435.245
1933-08-10;--:--;   2378.611
1933-08-11;--:--;   2469.225
1933-08-12;--:--;   2344.631
1933-08-13;--:--;   2265.344
1933-08-14;--:--;   2310.651
1933-08-15;--:--;   2409.760
1933-08-16;--:--;   2409.760
1933-08-17;--:--;   2435.245
1933-08-18;--:--;   2327.641
1933-08-19;--:--;   2123.760
1933-08-20;--:--;   2101.107
1933-08-21;--:--;   2089.780
1933-08-22;--:--;   2010.493
1933-08-23;--:--;   1951.028
1933-08-24;--:--;   1891.562
1933-08-25;--:--;   1837.760
1933-08-26;--:--;   1800.948
1933-08-27;--:--;   1812.275
1933-08-28;--:--;   1891.562
1933-08-29;--:--;   2047.305
1933-08-30;--:--;   2098.275
1933-08-31;--:--;   2033.146
1933-09-01;--:--;   1922.711
1933-09-02;--:--;   1854.750
1933-09-03;--:--;   1905.721
1933-09-04;--:--;   2024.651
1933-09-05;--:--;   2064.295
1933-09-06;--:--;   1970.849
1933-09-07;--:--;   1846.255
1933-09-08;--:--;   1789.622
1933-09-09;--:--;   1727.325
1933-09-10;--:--;   1727.325
1933-09-11;--:--;   1738.652
1933-09-12;--:--;   1837.760
1933-09-13;--:--;   1849.087
1933-09-14;--:--;   1817.939
1933-09-15;--:--;   1781.127
1933-09-16;--:--;   1789.622
1933-09-17;--:--;   1951.028
1933-09-18;--:--;   2018.988
1933-09-19;--:--;   2123.760
1933-09-20;--:--;   2188.889
1933-09-21;--:--;   2123.760
1933-09-22;--:--;   2166.235
1933-09-23;--:--;   2384.275
1933-09-24;--:--;   2537.185
1933-09-25;--:--;   2474.888
1933-09-26;--:--;   2293.661
1933-09-27;--:--;   2293.661
1933-09-28;--:--;   2338.968
1933-09-29;--:--;   2418.255
1933-09-30;--:--;   2361.621
1933-10-01;--:--;   2387.106
1933-10-02;--:--;   2364.453
1933-10-03;--:--;   2474.888
1933-10-04;--:--;   2809.027
1933-10-05;--:--;   2973.264
1933-10-06;--:--;   2780.710
1933-10-07;--:--;   2361.621
1933-10-08;--:--;   2276.671
1933-10-09;--:--;   2140.750
1933-10-10;--:--;   2038.810
1933-10-11;--:--;   1962.354
1933-10-12;--:--;   1905.721
1933-10-13;--:--;   1860.414
1933-10-14;--:--;   1806.612
1933-10-15;--:--;   1778.295
1933-10-16;--:--;   1806.612
1933-10-17;--:--;   1806.612
1933-10-18;--:--;   1749.978
1933-10-19;--:--;   1699.008
1933-10-20;--:--;   1699.008
1933-10-21;--:--;   1645.206
1933-10-22;--:--;   1710.335
1933-10-23;--:--;   1727.325
1933-10-24;--:--;   1979.344
1933-10-25;--:--;   2203.047
1933-10-26;--:--;   2307.819
1933-10-27;--:--;   2183.225
1933-10-28;--:--;   1942.532
1933-10-29;--:--;   1832.097
1933-10-30;--:--;   1820.770
1933-10-31;--:--;   1803.780
1933-11-01;--:--;   1849.087
1933-11-02;--:--;   1820.770
1933-11-03;--:--;   1772.632
1933-11-04;--:--;   1744.315
1933-11-05;--:--;   1715.998
1933-11-06;--:--;   1715.998
1933-11-07;--:--;   1715.998
1933-11-08;--:--;   1715.998
1933-11-09;--:--;   1687.681
1933-11-10;--:--;   1656.533
1933-11-11;--:--;   1616.889
1933-11-12;--:--;   1616.889
1933-11-13;--:--;   1616.889
1933-11-14;--:--;   1591.404
1933-11-15;--:--;   1565.919
1933-11-16;--:--;   1574.414
1933-11-17;--:--;   1523.444
1933-11-18;--:--;   1514.949
1933-11-19;--:--;   1514.949
1933-11-20;--:--;   1591.404
