# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4103633
# River:                 CHENA RIVER
# Station:               NEAR TWO RIVERS, AK
# Country:               US
# Latitude (DD):       64.9024
# Longitude (DD):      -146.3594
# Catchment area (km²):      2426.8
# Altitude (m ASL):        219.36
# Next downstream station:      4103632
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1967-10 - 2019-06
# No. of years:          53
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 18897
# DATA
YYYY-MM-DD;hh:mm; Value
1967-10-01;--:--;     24.352
1967-10-02;--:--;     23.786
1967-10-03;--:--;     23.220
1967-10-04;--:--;     22.653
1967-10-05;--:--;     21.804
1967-10-06;--:--;     20.954
1967-10-07;--:--;     20.388
1967-10-08;--:--;     19.539
1967-10-09;--:--;     18.689
1967-10-10;--:--;     17.840
1967-10-11;--:--;     16.990
1967-10-12;--:--;     15.857
1967-10-13;--:--;     15.008
1967-10-14;--:--;     14.158
1967-10-15;--:--;     12.743
1967-10-16;--:--;     11.327
1967-10-17;--:--;     10.477
1967-10-18;--:--;      9.345
1967-10-19;--:--;      8.778
1967-10-20;--:--;      7.929
1967-10-21;--:--;      7.646
1967-10-22;--:--;      7.362
1967-10-23;--:--;      6.796
1967-10-24;--:--;      6.513
1967-10-25;--:--;      6.513
1967-10-26;--:--;      6.230
1967-10-27;--:--;      6.230
1967-10-28;--:--;      6.230
1967-10-29;--:--;      6.230
1967-10-30;--:--;      6.230
1967-10-31;--:--;      6.230
1967-11-01;--:--;      6.513
1967-11-02;--:--;      6.513
1967-11-03;--:--;      6.513
1967-11-04;--:--;      6.513
1967-11-05;--:--;      6.513
1967-11-06;--:--;      6.513
1967-11-07;--:--;      6.513
1967-11-08;--:--;      6.230
1967-11-09;--:--;      6.230
1967-11-10;--:--;      6.230
1967-11-11;--:--;      6.230
1967-11-12;--:--;      5.947
1967-11-13;--:--;      5.947
1967-11-14;--:--;      5.947
1967-11-15;--:--;      5.947
1967-11-16;--:--;      5.947
1967-11-17;--:--;      5.947
1967-11-18;--:--;      5.947
1967-11-19;--:--;      5.947
1967-11-20;--:--;      5.947
1967-11-21;--:--;      5.947
1967-11-22;--:--;      5.663
1967-11-23;--:--;      5.663
1967-11-24;--:--;      5.663
1967-11-25;--:--;      5.663
1967-11-26;--:--;      5.663
1967-11-27;--:--;      5.663
1967-11-28;--:--;      5.663
1967-11-29;--:--;      5.663
1967-11-30;--:--;      5.663
1967-12-01;--:--;      5.663
1967-12-02;--:--;      5.663
1967-12-03;--:--;      5.380
1967-12-04;--:--;      5.380
1967-12-05;--:--;      5.380
1967-12-06;--:--;      5.380
1967-12-07;--:--;      5.380
1967-12-08;--:--;      5.380
1967-12-09;--:--;      5.380
1967-12-10;--:--;      5.380
1967-12-11;--:--;      5.380
1967-12-12;--:--;      5.380
1967-12-13;--:--;      5.097
1967-12-14;--:--;      5.097
1967-12-15;--:--;      5.097
1967-12-16;--:--;      5.097
1967-12-17;--:--;      5.097
1967-12-18;--:--;      5.097
1967-12-19;--:--;      5.097
1967-12-20;--:--;      5.097
1967-12-21;--:--;      5.097
1967-12-22;--:--;      5.097
1967-12-23;--:--;      5.097
1967-12-24;--:--;      4.814
1967-12-25;--:--;      4.814
1967-12-26;--:--;      4.814
1967-12-27;--:--;      4.814
1967-12-28;--:--;      4.814
1967-12-29;--:--;      4.814
1967-12-30;--:--;      4.814
1967-12-31;--:--;      4.814
1968-01-01;--:--;      4.814
1968-01-02;--:--;      4.814
1968-01-03;--:--;      4.814
1968-01-04;--:--;      4.814
1968-01-05;--:--;      4.814
1968-01-06;--:--;      4.814
1968-01-07;--:--;      4.531
1968-01-08;--:--;      4.531
1968-01-09;--:--;      4.531
1968-01-10;--:--;      4.531
1968-01-11;--:--;      4.531
1968-01-12;--:--;      4.531
1968-01-13;--:--;      4.531
1968-01-14;--:--;      4.531
1968-01-15;--:--;      4.531
1968-01-16;--:--;      4.531
1968-01-17;--:--;      4.531
1968-01-18;--:--;      4.531
1968-01-19;--:--;      4.531
1968-01-20;--:--;      4.248
1968-01-21;--:--;      4.248
1968-01-22;--:--;      4.248
1968-01-23;--:--;      4.248
1968-01-24;--:--;      4.248
1968-01-25;--:--;      4.248
1968-01-26;--:--;      4.248
1968-01-27;--:--;      4.248
1968-01-28;--:--;      4.248
1968-01-29;--:--;      4.248
1968-01-30;--:--;      4.248
1968-01-31;--:--;      4.248
1968-02-01;--:--;      3.964
1968-02-02;--:--;      3.964
1968-02-03;--:--;      3.964
1968-02-04;--:--;      3.964
1968-02-05;--:--;      3.964
1968-02-06;--:--;      3.964
1968-02-07;--:--;      3.964
1968-02-08;--:--;      3.964
1968-02-09;--:--;      3.964
1968-02-10;--:--;      3.964
1968-02-11;--:--;      3.964
1968-02-12;--:--;      3.964
1968-02-13;--:--;      3.964
1968-02-14;--:--;      3.964
1968-02-15;--:--;      3.964
1968-02-16;--:--;      3.681
1968-02-17;--:--;      3.681
1968-02-18;--:--;      3.681
1968-02-19;--:--;      3.681
1968-02-20;--:--;      3.681
1968-02-21;--:--;      3.681
1968-02-22;--:--;      3.681
1968-02-23;--:--;      3.681
1968-02-24;--:--;      3.681
1968-02-25;--:--;      3.681
1968-02-26;--:--;      3.681
1968-02-27;--:--;      3.681
1968-02-28;--:--;      3.681
1968-02-29;--:--;      3.681
1968-03-01;--:--;      3.681
1968-03-02;--:--;      3.681
1968-03-03;--:--;      3.681
1968-03-04;--:--;      3.398
1968-03-05;--:--;      3.398
1968-03-06;--:--;      3.398
1968-03-07;--:--;      3.398
1968-03-08;--:--;      3.398
1968-03-09;--:--;      3.398
1968-03-10;--:--;      3.398
1968-03-11;--:--;      3.398
1968-03-12;--:--;      3.398
1968-03-13;--:--;      3.398
1968-03-14;--:--;      3.398
1968-03-15;--:--;      3.398
1968-03-16;--:--;      3.398
1968-03-17;--:--;      3.398
1968-03-18;--:--;      3.398
1968-03-19;--:--;      3.398
1968-03-20;--:--;      3.398
1968-03-21;--:--;      3.398
1968-03-22;--:--;      3.398
1968-03-23;--:--;      3.115
1968-03-24;--:--;      3.115
1968-03-25;--:--;      3.115
1968-03-26;--:--;      3.115
1968-03-27;--:--;      3.115
1968-03-28;--:--;      3.115
1968-03-29;--:--;      2.832
1968-03-30;--:--;      2.832
1968-03-31;--:--;      2.832
1968-04-01;--:--;      2.832
1968-04-02;--:--;      2.832
1968-04-03;--:--;      2.832
1968-04-04;--:--;      2.832
1968-04-05;--:--;      2.832
1968-04-06;--:--;      2.832
1968-04-07;--:--;      2.832
1968-04-08;--:--;      2.832
1968-04-09;--:--;      2.832
1968-04-10;--:--;      2.832
1968-04-11;--:--;      2.832
1968-04-12;--:--;      2.832
1968-04-13;--:--;      2.832
1968-04-14;--:--;      2.832
1968-04-15;--:--;      2.832
1968-04-16;--:--;      2.832
1968-04-17;--:--;      3.115
1968-04-18;--:--;      3.115
1968-04-19;--:--;      3.115
1968-04-20;--:--;      3.398
1968-04-21;--:--;      3.681
1968-04-22;--:--;      4.248
1968-04-23;--:--;      4.814
1968-04-24;--:--;      5.947
1968-04-25;--:--;      7.646
1968-04-26;--:--;      9.628
1968-04-27;--:--;     11.893
1968-04-28;--:--;     14.725
1968-04-29;--:--;     18.689
1968-04-30;--:--;     23.220
1968-05-01;--:--;     28.317
1968-05-02;--:--;     36.812
1968-05-03;--:--;     46.723
1968-05-04;--:--;     57.200
1968-05-05;--:--;     80.703
1968-05-06;--:--;     91.746
1968-05-07;--:--;     78.154
1968-05-08;--:--;     71.925
1968-05-09;--:--;    114.400
1968-05-10;--:--;     86.649
1968-05-11;--:--;     63.146
1968-05-12;--:--;     86.083
1968-05-13;--:--;     90.614
1968-05-14;--:--;     65.412
1968-05-15;--:--;     52.952
1968-05-16;--:--;     46.156
1968-05-17;--:--;     71.075
1968-05-18;--:--;    123.744
1968-05-19;--:--;    151.212
1968-05-20;--:--;    154.610
1968-05-21;--:--;    135.071
1968-05-22;--:--;     77.588
1968-05-23;--:--;     50.687
1968-05-24;--:--;     44.741
1968-05-25;--:--;     41.343
1968-05-26;--:--;     38.794
1968-05-27;--:--;     45.590
1968-05-28;--:--;     53.236
1968-05-29;--:--;     57.766
1968-05-30;--:--;     62.014
1968-05-31;--:--;     56.350
1968-06-01;--:--;     49.554
1968-06-02;--:--;     66.544
1968-06-03;--:--;     72.774
1968-06-04;--:--;    109.869
1968-06-05;--:--;    104.772
1968-06-06;--:--;     80.137
1968-06-07;--:--;     74.473
1968-06-08;--:--;     67.111
1968-06-09;--:--;     53.519
1968-06-10;--:--;     45.024
1968-06-11;--:--;     43.608
1968-06-12;--:--;     39.360
1968-06-13;--:--;     33.980
1968-06-14;--:--;     30.299
1968-06-15;--:--;     46.156
1968-06-16;--:--;     48.139
1968-06-17;--:--;     42.758
1968-06-18;--:--;     54.368
1968-06-19;--:--;     55.784
1968-06-20;--:--;     59.182
1968-06-21;--:--;     69.376
1968-06-22;--:--;    101.657
1968-06-23;--:--;     75.606
1968-06-24;--:--;     52.952
1968-06-25;--:--;     41.626
1968-06-26;--:--;     36.812
1968-06-27;--:--;     33.697
1968-06-28;--:--;     30.582
1968-06-29;--:--;     27.807
1968-06-30;--:--;     25.372
1968-07-01;--:--;     23.843
1968-07-02;--:--;     23.050
1968-07-03;--:--;     22.030
1968-07-04;--:--;     21.776
1968-07-05;--:--;     22.030
1968-07-06;--:--;     21.068
1968-07-07;--:--;     19.708
1968-07-08;--:--;     18.349
1968-07-09;--:--;     17.670
1968-07-10;--:--;     16.990
1968-07-11;--:--;     16.197
1968-07-12;--:--;     15.801
1968-07-13;--:--;     15.603
1968-07-14;--:--;     16.792
1968-07-15;--:--;     19.029
1968-07-16;--:--;     19.708
1968-07-17;--:--;     18.123
