# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4101300
# River:                 HULAHULA RIVER
# Station:               NEAR KAKTOVIK, AK
# Country:               US
# Latitude (DD):       69.7114
# Longitude (DD):      -144.1906
# Catchment area (km²):      1771.6
# Altitude (m ASL):        -999.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           2010-09 - 2018-04
# No. of years:          9
# Last update:           2018-09-07
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 2763
# DATA
YYYY-MM-DD;hh:mm; Value
2010-09-30;--:--;      2.376
2010-10-01;--:--;      2.265
2010-10-02;--:--;      2.407
2010-10-03;--:--;      2.265
2010-10-04;--:--;      2.124
2010-10-05;--:--;      2.124
2010-10-06;--:--;      1.982
2010-10-07;--:--;      1.982
2010-10-08;--:--;      1.841
2010-10-09;--:--;      1.841
2010-10-10;--:--;      1.699
2010-10-11;--:--;      1.699
2010-10-12;--:--;      1.557
2010-10-13;--:--;      1.557
2010-10-14;--:--;      1.557
2010-10-15;--:--;      1.416
2010-10-16;--:--;      1.416
2010-10-17;--:--;      1.416
2010-10-18;--:--;      1.274
2010-10-19;--:--;      1.274
2010-10-20;--:--;      1.274
2010-10-21;--:--;      1.274
2010-10-22;--:--;      1.133
2010-10-23;--:--;      1.133
2010-10-24;--:--;      1.133
2010-10-25;--:--;      1.133
2010-10-26;--:--;      0.991
2010-10-27;--:--;      0.991
2010-10-28;--:--;      0.991
2010-10-29;--:--;      0.850
2010-10-30;--:--;      0.850
2010-10-31;--:--;      0.850
2010-11-01;--:--;      0.850
2010-11-02;--:--;      0.850
2010-11-03;--:--;      0.850
2010-11-04;--:--;      0.708
2010-11-05;--:--;      0.708
2010-11-06;--:--;      0.708
2010-11-07;--:--;      0.708
2010-11-08;--:--;      0.708
2010-11-09;--:--;      0.566
2010-11-10;--:--;      0.566
2010-11-11;--:--;      0.566
2010-11-12;--:--;      0.566
2010-11-13;--:--;      0.425
2010-11-14;--:--;      0.425
2010-11-15;--:--;      0.425
2010-11-16;--:--;      0.425
2010-11-17;--:--;      0.283
2010-11-18;--:--;      0.283
2010-11-19;--:--;      0.283
2010-11-20;--:--;      0.283
2010-11-21;--:--;      0.283
2010-11-22;--:--;      0.142
2010-11-23;--:--;      0.142
2010-11-24;--:--;      0.142
2010-11-25;--:--;      0.142
2010-11-26;--:--;      0.142
2010-11-27;--:--;      0.142
2010-11-28;--:--;      0.142
2010-11-29;--:--;      0.142
2010-11-30;--:--;      0.057
2010-12-01;--:--;      0.057
2010-12-02;--:--;      0.057
2010-12-03;--:--;      0.057
2010-12-04;--:--;      0.057
2010-12-05;--:--;      0.057
2010-12-06;--:--;      0.057
2010-12-07;--:--;      0.057
2010-12-08;--:--;      0.000
