# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4103560
# River:                 EAST FORK CHANDALAR RIVER
# Station:               NEAR VENETIE, ALAS.
# Country:               US
# Latitude (DD):       67.0966
# Longitude (DD):      -147.1871
# Catchment area (km²):      24164.7
# Altitude (m ASL):        243.84
# Next downstream station:      4103550
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1963-07 - 1973-09
# No. of years:          11
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 3731
# DATA
YYYY-MM-DD;hh:mm; Value
1963-07-15;--:--;    441.742
1963-07-16;--:--;    430.415
1963-07-17;--:--;    699.425
1963-07-18;--:--;   1135.504
1963-07-19;--:--;   1398.850
1963-07-20;--:--;   1127.009
1963-07-21;--:--;   1033.563
1963-07-22;--:--;    957.108
1963-07-23;--:--;    971.266
1963-07-24;--:--;    928.791
1963-07-25;--:--;    894.811
1963-07-26;--:--;    798.534
1963-07-27;--:--;    781.544
1963-07-28;--:--;    770.217
1963-07-29;--:--;    682.435
1963-07-30;--:--;    571.999
1963-07-31;--:--;    484.217
1963-08-01;--:--;    419.089
1963-08-02;--:--;    396.435
1963-08-03;--:--;    453.069
1963-08-04;--:--;    498.376
1963-08-05;--:--;    535.188
1963-08-06;--:--;    639.960
1963-08-07;--:--;    611.643
1963-08-08;--:--;    552.178
1963-08-09;--:--;    509.702
1963-08-10;--:--;    518.197
1963-08-11;--:--;    495.544
1963-08-12;--:--;    475.722
1963-08-13;--:--;    416.257
1963-08-14;--:--;    376.613
1963-08-15;--:--;    362.455
1963-08-16;--:--;    433.247
1963-08-17;--:--;    543.683
1963-08-18;--:--;    696.593
1963-08-19;--:--;    767.385
1963-08-20;--:--;    716.415
1963-08-21;--:--;    594.653
1963-08-22;--:--;    512.534
1963-08-23;--:--;    455.900
1963-08-24;--:--;    419.089
1963-08-25;--:--;    424.752
1963-08-26;--:--;    504.039
1963-08-27;--:--;    702.257
1963-08-28;--:--;    784.375
1963-08-29;--:--;    656.950
1963-08-30;--:--;    546.514
1963-08-31;--:--;    472.891
1963-09-01;--:--;    413.425
1963-09-02;--:--;    362.455
1963-09-03;--:--;    331.307
1963-09-04;--:--;    317.148
1963-09-05;--:--;    286.000
1963-09-06;--:--;    269.010
1963-09-07;--:--;    249.188
1963-09-08;--:--;    235.029
1963-09-09;--:--;    207.279
1963-09-10;--:--;    190.289
1963-09-11;--:--;    184.626
1963-09-12;--:--;    165.653
1963-09-13;--:--;    157.158
1963-09-14;--:--;    149.513
1963-09-15;--:--;    139.319
1963-09-16;--:--;    131.673
1963-09-17;--:--;    124.877
1963-09-18;--:--;    118.931
1963-09-19;--:--;    114.683
1963-09-20;--:--;    111.851
1963-09-21;--:--;    110.436
1963-09-22;--:--;    106.188
1963-09-23;--:--;     94.295
1963-09-24;--:--;     82.968
1963-09-25;--:--;     71.642
1963-09-26;--:--;     69.376
1963-09-27;--:--;     77.871
1963-09-28;--:--;     84.667
1963-09-29;--:--;     90.897
1963-09-30;--:--;     89.198
1963-10-01;--:--;     90.897
1963-10-02;--:--;     86.366
1963-10-03;--:--;     80.703
1963-10-04;--:--;     69.376
1963-10-05;--:--;     58.049
1963-10-06;--:--;     57.483
1963-10-07;--:--;     66.544
1963-10-08;--:--;     73.907
1963-10-09;--:--;     72.208
1963-10-10;--:--;     63.996
1963-10-11;--:--;     54.935
1963-10-12;--:--;     52.669
1963-10-13;--:--;     46.156
1963-10-14;--:--;     39.360
1963-10-15;--:--;     39.644
1963-10-16;--:--;     45.024
1963-10-17;--:--;     39.077
1963-10-18;--:--;     32.564
1963-10-19;--:--;     26.335
1963-10-20;--:--;     25.485
1963-10-21;--:--;     23.786
1963-10-22;--:--;     22.937
1963-10-23;--:--;     22.087
1963-10-24;--:--;     20.954
1963-10-25;--:--;     20.105
1963-10-26;--:--;     18.972
1963-10-27;--:--;     18.123
1963-10-28;--:--;     16.990
1963-10-29;--:--;     16.141
1963-10-30;--:--;     15.291
1963-10-31;--:--;     14.442
1963-11-01;--:--;     10.760
1963-11-02;--:--;     10.760
1963-11-03;--:--;     10.760
1963-11-04;--:--;     10.760
1963-11-05;--:--;     10.760
1963-11-06;--:--;     10.760
1963-11-07;--:--;     10.760
1963-11-08;--:--;     10.760
1963-11-09;--:--;     10.760
1963-11-10;--:--;     10.760
1963-11-11;--:--;      6.513
1963-11-12;--:--;      6.513
1963-11-13;--:--;      6.513
1963-11-14;--:--;      6.513
1963-11-15;--:--;      6.513
1963-11-16;--:--;      6.513
1963-11-17;--:--;      6.513
1963-11-18;--:--;      6.513
1963-11-19;--:--;      6.513
1963-11-20;--:--;      6.513
1963-11-21;--:--;      3.964
1963-11-22;--:--;      3.964
1963-11-23;--:--;      3.964
1963-11-24;--:--;      3.964
1963-11-25;--:--;      3.964
1963-11-26;--:--;      3.964
1963-11-27;--:--;      3.964
1963-11-28;--:--;      3.964
1963-11-29;--:--;      3.964
1963-11-30;--:--;      3.964
1963-12-01;--:--;      2.322
1963-12-02;--:--;      2.322
1963-12-03;--:--;      2.322
1963-12-04;--:--;      2.322
1963-12-05;--:--;      2.322
1963-12-06;--:--;      2.322
1963-12-07;--:--;      2.322
1963-12-08;--:--;      2.322
1963-12-09;--:--;      2.322
1963-12-10;--:--;      2.322
1963-12-11;--:--;      1.331
1963-12-12;--:--;      1.331
1963-12-13;--:--;      1.331
1963-12-14;--:--;      1.331
1963-12-15;--:--;      1.331
1963-12-16;--:--;      1.331
1963-12-17;--:--;      1.331
1963-12-18;--:--;      1.331
1963-12-19;--:--;      1.331
1963-12-20;--:--;      1.331
1963-12-21;--:--;      0.623
1963-12-22;--:--;      0.623
1963-12-23;--:--;      0.623
1963-12-24;--:--;      0.623
1963-12-25;--:--;      0.623
1963-12-26;--:--;      0.623
1963-12-27;--:--;      0.623
1963-12-28;--:--;      0.623
1963-12-29;--:--;      0.623
1963-12-30;--:--;      0.623
1963-12-31;--:--;      0.623
1964-01-01;--:--;      0.227
1964-01-02;--:--;      0.227
1964-01-03;--:--;      0.227
1964-01-04;--:--;      0.227
1964-01-05;--:--;      0.227
1964-01-06;--:--;      0.227
1964-01-07;--:--;      0.227
1964-01-08;--:--;      0.227
1964-01-09;--:--;      0.227
1964-01-10;--:--;      0.227
1964-01-11;--:--;      0.085
1964-01-12;--:--;      0.085
1964-01-13;--:--;      0.085
1964-01-14;--:--;      0.085
1964-01-15;--:--;      0.085
1964-01-16;--:--;      0.085
1964-01-17;--:--;      0.085
1964-01-18;--:--;      0.085
1964-01-19;--:--;      0.085
1964-01-20;--:--;      0.085
1964-01-21;--:--;      0.028
1964-01-22;--:--;      0.028
1964-01-23;--:--;      0.028
1964-01-24;--:--;      0.028
1964-01-25;--:--;      0.028
1964-01-26;--:--;      0.028
1964-01-27;--:--;      0.028
1964-01-28;--:--;      0.028
1964-01-29;--:--;      0.028
1964-01-30;--:--;      0.028
1964-01-31;--:--;      0.028
1964-02-01;--:--;      0.000
1964-02-02;--:--;      0.000
1964-02-03;--:--;      0.000
1964-02-04;--:--;      0.000
1964-02-05;--:--;      0.000
1964-02-06;--:--;      0.000
1964-02-07;--:--;      0.000
1964-02-08;--:--;      0.000
1964-02-09;--:--;      0.000
1964-02-10;--:--;      0.000
1964-02-11;--:--;      0.000
1964-02-12;--:--;      0.000
1964-02-13;--:--;      0.000
1964-02-14;--:--;      0.000
1964-02-15;--:--;      0.000
1964-02-16;--:--;      0.000
1964-02-17;--:--;      0.000
1964-02-18;--:--;      0.000
1964-02-19;--:--;      0.000
1964-02-20;--:--;      0.000
1964-02-21;--:--;      0.000
1964-02-22;--:--;      0.000
1964-02-23;--:--;      0.000
1964-02-24;--:--;      0.000
1964-02-25;--:--;      0.000
1964-02-26;--:--;      0.000
1964-02-27;--:--;      0.000
1964-02-28;--:--;      0.000
1964-02-29;--:--;      0.000
1964-03-01;--:--;      0.000
1964-03-02;--:--;      0.000
1964-03-03;--:--;      0.000
1964-03-04;--:--;      0.000
1964-03-05;--:--;      0.000
1964-03-06;--:--;      0.000
1964-03-07;--:--;      0.000
1964-03-08;--:--;      0.000
1964-03-09;--:--;      0.000
1964-03-10;--:--;      0.000
1964-03-11;--:--;      0.000
1964-03-12;--:--;      0.000
1964-03-13;--:--;      0.000
1964-03-14;--:--;      0.000
1964-03-15;--:--;      0.000
1964-03-16;--:--;      0.000
1964-03-17;--:--;      0.000
1964-03-18;--:--;      0.000
1964-03-19;--:--;      0.000
