# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4119800
# River:                 MISSISSIPPI RIVER
# Station:               ALTON, ILL.
# Country:               US
# Latitude (DD):       38.885
# Longitude (DD):      -90.1809
# Catchment area (km²):      444185.0
# Altitude (m ASL):        -999.00
# Next downstream station:      4127503
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1933-04 - 1987-09
# No. of years:          55
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 19906
# DATA
YYYY-MM-DD;hh:mm; Value
1933-04-01;--:--;   3114.848
1933-04-02;--:--;   3794.451
1933-04-03;--:--;   4304.154
1933-04-04;--:--;   4615.638
1933-04-05;--:--;   4898.806
1933-04-06;--:--;   5068.707
1933-04-07;--:--;   5521.776
1933-04-08;--:--;   5635.043
1933-04-09;--:--;   5776.627
1933-04-10;--:--;   5946.528
1933-04-11;--:--;   6314.646
1933-04-12;--:--;   6597.814
1933-04-13;--:--;   6824.349
1933-04-14;--:--;   6824.349
1933-04-15;--:--;   6682.765
1933-04-16;--:--;   6597.814
1933-04-17;--:--;   6484.547
1933-04-18;--:--;   6314.646
1933-04-19;--:--;   6201.379
1933-04-20;--:--;   5946.528
1933-04-21;--:--;   5635.043
1933-04-22;--:--;   5465.142
1933-04-23;--:--;   5238.608
1933-04-24;--:--;   5012.074
1933-04-25;--:--;   4813.856
1933-04-26;--:--;   4643.955
1933-04-27;--:--;   4502.371
1933-04-28;--:--;   4332.470
1933-04-29;--:--;   4162.570
1933-04-30;--:--;   4020.986
1933-05-01;--:--;   3851.085
1933-05-02;--:--;   3822.768
1933-05-03;--:--;   3737.818
1933-05-04;--:--;   3596.234
1933-05-05;--:--;   3511.283
1933-05-06;--:--;   3482.966
1933-05-07;--:--;   3539.600
1933-05-08;--:--;   3766.134
1933-05-09;--:--;   4020.986
1933-05-10;--:--;   4190.886
1933-05-11;--:--;   4134.253
1933-05-12;--:--;   4190.886
1933-05-13;--:--;   4983.757
1933-05-14;--:--;   6003.162
1933-05-15;--:--;   6739.398
1933-05-16;--:--;   7419.002
1933-05-17;--:--;   7503.952
1933-05-18;--:--;   7135.834
1933-05-19;--:--;   6484.547
1933-05-20;--:--;   6059.795
1933-05-21;--:--;   5918.211
1933-05-22;--:--;   6059.795
1933-05-23;--:--;   6116.429
1933-05-24;--:--;   6286.330
1933-05-25;--:--;   6456.230
1933-05-26;--:--;   6456.230
1933-05-27;--:--;   6711.082
1933-05-28;--:--;   7079.200
1933-05-29;--:--;   7362.368
1933-05-30;--:--;   7475.635
1933-05-31;--:--;   7305.734
1933-06-01;--:--;   7022.566
1933-06-02;--:--;   6626.131
1933-06-03;--:--;   6371.280
1933-06-04;--:--;   5606.726
1933-06-05;--:--;   5351.875
1933-06-06;--:--;   5068.707
1933-06-07;--:--;   4728.906
1933-06-08;--:--;   4559.005
1933-06-09;--:--;   4360.787
1933-06-10;--:--;   4134.253
1933-06-11;--:--;   3879.402
1933-06-12;--:--;   3652.867
1933-06-13;--:--;   3511.283
1933-06-14;--:--;   3341.382
1933-06-15;--:--;   3143.165
1933-06-16;--:--;   3086.531
1933-06-17;--:--;   2916.630
1933-06-18;--:--;   2741.066
1933-06-19;--:--;   2599.482
1933-06-20;--:--;   2389.938
1933-06-21;--:--;   2358.789
1933-06-22;--:--;   2333.304
1933-06-23;--:--;   2330.473
1933-06-24;--:--;   2234.196
1933-06-25;--:--;   2169.067
1933-06-26;--:--;   2078.453
