# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4102700
# River:                 COPPER RIVER
# Station:               NEAR CHITINA, ALAS.
# Country:               US
# Latitude (DD):       61.4651
# Longitude (DD):      -144.4579
# Catchment area (km²):      53354.0
# Altitude (m ASL):        121.92
# Next downstream station:      4102710
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1950-07 - 1990-09
# No. of years:          41
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 14702
# DATA
YYYY-MM-DD;hh:mm; Value
1950-07-01;--:--;   3398.016
1950-07-02;--:--;   3398.016
1950-07-03;--:--;   3398.016
1950-07-04;--:--;   3114.848
1950-07-05;--:--;   3114.848
1950-07-06;--:--;   3199.798
1950-07-07;--:--;   3114.848
1950-07-08;--:--;   2718.413
1950-07-09;--:--;   2605.146
1950-07-10;--:--;   2695.759
1950-07-11;--:--;   2916.630
1950-07-12;--:--;   3114.848
1950-07-13;--:--;   3001.581
1950-07-14;--:--;   2973.264
1950-07-15;--:--;   3086.531
1950-07-16;--:--;   3029.898
1950-07-17;--:--;   2859.997
1950-07-18;--:--;   2831.680
1950-07-19;--:--;   2973.264
1950-07-20;--:--;   3086.531
1950-07-21;--:--;   3086.531
1950-07-22;--:--;   2888.314
1950-07-23;--:--;   3058.214
1950-07-24;--:--;   3454.650
1950-07-25;--:--;   3681.184
1950-07-26;--:--;   3596.234
1950-07-27;--:--;   3482.966
1950-07-28;--:--;   3482.966
1950-07-29;--:--;   3199.798
1950-07-30;--:--;   2944.947
1950-07-31;--:--;   2916.630
1950-08-01;--:--;   2916.630
1950-08-02;--:--;   2944.947
1950-08-03;--:--;   2916.630
1950-08-04;--:--;   2888.314
1950-08-05;--:--;   2814.690
1950-08-06;--:--;   2831.680
1950-08-07;--:--;   2888.314
1950-08-08;--:--;   2831.680
1950-08-09;--:--;   2944.947
1950-08-10;--:--;   3114.848
1950-08-11;--:--;   3228.115
1950-08-12;--:--;   3398.016
1950-08-13;--:--;   3596.234
1950-08-14;--:--;   3794.451
1950-08-15;--:--;   3879.402
1950-08-16;--:--;   3652.867
1950-08-17;--:--;   3539.600
1950-08-18;--:--;   3652.867
1950-08-19;--:--;   3851.085
1950-08-20;--:--;   3709.501
1950-08-21;--:--;   3624.550
1950-08-22;--:--;   3681.184
1950-08-23;--:--;   3681.184
1950-08-24;--:--;   3398.016
1950-08-25;--:--;   3398.016
1950-08-26;--:--;   3256.432
1950-08-27;--:--;   2916.630
1950-08-28;--:--;   2474.888
1950-08-29;--:--;   2271.007
1950-08-30;--:--;   2123.760
