# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4103700
# River:                 PORCUPINE RIVER
# Station:               NEAR FORT YUKON, ALAS.
# Country:               US
# Latitude (DD):       66.9903
# Longitude (DD):      -143.1404
# Catchment area (km²):      76405.0
# Altitude (m ASL):        158.496
# Next downstream station:      4103550
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1964-08 - 1979-09
# No. of years:          16
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 5523
# DATA
YYYY-MM-DD;hh:mm; Value
1964-08-17;--:--;    659.781
1964-08-18;--:--;    594.653
1964-08-19;--:--;    566.336
1964-08-20;--:--;    549.346
1964-08-21;--:--;    538.019
1964-08-22;--:--;    526.692
1964-08-23;--:--;    526.692
1964-08-24;--:--;    586.158
1964-08-25;--:--;    784.375
1964-08-26;--:--;    829.682
1964-08-27;--:--;    835.346
1964-08-28;--:--;    835.346
1964-08-29;--:--;    815.524
1964-08-30;--:--;    846.672
1964-08-31;--:--;    872.157
1964-09-01;--:--;    889.148
1964-09-02;--:--;    897.643
1964-09-03;--:--;    911.801
1964-09-04;--:--;    889.148
1964-09-05;--:--;    942.949
1964-09-06;--:--;   1110.019
1964-09-07;--:--;   1121.345
1964-09-08;--:--;   1081.702
1964-09-09;--:--;   1053.385
1964-09-10;--:--;   1025.068
1964-09-11;--:--;    985.425
1964-09-12;--:--;    923.128
1964-09-13;--:--;    849.504
1964-09-14;--:--;    790.039
1964-09-15;--:--;    707.920
1964-09-16;--:--;    679.603
1964-09-17;--:--;    622.970
1964-09-18;--:--;    594.653
1964-09-19;--:--;    538.019
1964-09-20;--:--;    509.702
1964-09-21;--:--;    487.049
1964-09-22;--:--;    464.396
1964-09-23;--:--;    441.742
1964-09-24;--:--;    427.584
1964-09-25;--:--;    424.752
1964-09-26;--:--;    424.752
1964-09-27;--:--;    396.435
1964-09-28;--:--;    396.435
1964-09-29;--:--;    396.435
1964-09-30;--:--;    396.435
1964-10-01;--:--;    311.485
1964-10-02;--:--;    311.485
1964-10-03;--:--;    311.485
1964-10-04;--:--;    311.485
1964-10-05;--:--;    311.485
1964-10-06;--:--;    311.485
1964-10-07;--:--;    311.485
1964-10-08;--:--;    311.485
1964-10-09;--:--;    311.485
1964-10-10;--:--;    311.485
1964-10-11;--:--;    311.485
1964-10-12;--:--;    311.485
1964-10-13;--:--;    311.485
1964-10-14;--:--;    311.485
1964-10-15;--:--;    311.485
1964-10-16;--:--;    206.713
1964-10-17;--:--;    206.713
1964-10-18;--:--;    206.713
1964-10-19;--:--;    206.713
1964-10-20;--:--;    206.713
1964-10-21;--:--;    206.713
1964-10-22;--:--;    206.713
1964-10-23;--:--;    206.713
1964-10-24;--:--;    206.713
1964-10-25;--:--;    206.713
1964-10-26;--:--;    206.713
