# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4147720
# River:                 JUNIATA RIVER
# Station:               NEWPORT, PA
# Country:               US
# Latitude (DD):       40.4784
# Longitude (DD):      -77.1291
# Catchment area (km²):      8686.9
# Altitude (m ASL):        110.93
# Next downstream station:      4147700
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1899-04 - 2019-08
# No. of years:          121
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 43966
# DATA
YYYY-MM-DD;hh:mm; Value
1899-04-01;--:--;    430.415
1899-04-02;--:--;    291.663
1899-04-03;--:--;    226.818
1899-04-04;--:--;    185.475
1899-04-05;--:--;    165.653
1899-04-06;--:--;    128.275
1899-04-07;--:--;    111.285
1899-04-08;--:--;    237.578
1899-04-09;--:--;    566.336
1899-04-10;--:--;    413.425
1899-04-11;--:--;    259.099
1899-04-12;--:--;    226.818
1899-04-13;--:--;    185.475
1899-04-14;--:--;    165.653
1899-04-15;--:--;    156.026
1899-04-16;--:--;    146.681
1899-04-17;--:--;    128.275
1899-04-18;--:--;    119.497
1899-04-19;--:--;    111.285
1899-04-20;--:--;     95.711
1899-04-21;--:--;     88.348
1899-04-22;--:--;     81.552
1899-04-23;--:--;     75.040
1899-04-24;--:--;     75.040
1899-04-25;--:--;     68.810
1899-04-26;--:--;     62.580
1899-04-27;--:--;     62.580
1899-04-28;--:--;     62.580
1899-04-29;--:--;     56.634
1899-04-30;--:--;     50.687
1899-05-01;--:--;     50.687
1899-05-02;--:--;     50.687
1899-05-03;--:--;     62.580
1899-05-04;--:--;     68.810
1899-05-05;--:--;     56.634
1899-05-06;--:--;     50.687
1899-05-07;--:--;     50.687
1899-05-08;--:--;     50.687
1899-05-09;--:--;     62.580
1899-05-10;--:--;     62.580
1899-05-11;--:--;     88.348
1899-05-12;--:--;     95.711
1899-05-13;--:--;     88.348
1899-05-14;--:--;     75.040
1899-05-15;--:--;     75.040
1899-05-16;--:--;     62.580
1899-05-17;--:--;     68.810
1899-05-18;--:--;     95.711
1899-05-19;--:--;    603.148
1899-05-20;--:--;    481.386
1899-05-21;--:--;    532.356
1899-05-22;--:--;    201.049
1899-05-23;--:--;    163.671
1899-05-24;--:--;    139.035
1899-05-25;--:--;    108.170
1899-05-26;--:--;     84.950
1899-05-27;--:--;     84.950
1899-05-28;--:--;     84.950
1899-05-29;--:--;     84.950
1899-05-30;--:--;    116.665
1899-05-31;--:--;    116.099
1899-06-01;--:--;    116.099
1899-06-02;--:--;     78.154
1899-06-03;--:--;     71.925
1899-06-04;--:--;     65.695
1899-06-05;--:--;     59.465
1899-06-06;--:--;     65.695
1899-06-07;--:--;     59.465
1899-06-08;--:--;     53.802
1899-06-09;--:--;     53.802
1899-06-10;--:--;     53.802
1899-06-11;--:--;     53.802
1899-06-12;--:--;     53.802
1899-06-13;--:--;     53.802
1899-06-14;--:--;     47.572
1899-06-15;--:--;     47.572
1899-06-16;--:--;     47.572
1899-06-17;--:--;     47.572
1899-06-18;--:--;     47.572
1899-06-19;--:--;     41.909
1899-06-20;--:--;     41.909
1899-06-21;--:--;     41.909
1899-06-22;--:--;     41.909
1899-06-23;--:--;     35.679
1899-06-24;--:--;     35.679
1899-06-25;--:--;     35.679
1899-06-26;--:--;     35.679
1899-06-27;--:--;     35.679
1899-06-28;--:--;     35.679
1899-06-29;--:--;     47.572
1899-06-30;--:--;     47.572
1899-07-01;--:--;     47.572
1899-07-02;--:--;     47.572
1899-07-03;--:--;     41.909
1899-07-04;--:--;     35.679
1899-07-05;--:--;     26.901
1899-07-06;--:--;     26.901
1899-07-07;--:--;     26.901
1899-07-08;--:--;     26.901
1899-07-09;--:--;     32.847
1899-07-10;--:--;     44.741
1899-07-11;--:--;     44.741
1899-07-12;--:--;     44.741
1899-07-13;--:--;     32.847
1899-07-14;--:--;     32.847
1899-07-15;--:--;     32.847
1899-07-16;--:--;     26.901
1899-07-17;--:--;     21.238
1899-07-18;--:--;     21.238
1899-07-19;--:--;     21.238
1899-07-20;--:--;     24.069
1899-07-21;--:--;     24.069
1899-07-22;--:--;     24.069
1899-07-23;--:--;     24.069
1899-07-24;--:--;     24.069
1899-07-25;--:--;     24.069
1899-07-26;--:--;     24.069
1899-07-27;--:--;     14.158
1899-07-28;--:--;     18.689
1899-07-29;--:--;     18.689
1899-07-30;--:--;     18.689
1899-07-31;--:--;     18.689
1899-08-01;--:--;     24.069
1899-08-02;--:--;     24.069
1899-08-03;--:--;     24.069
1899-08-04;--:--;     24.069
1899-08-05;--:--;     24.069
1899-08-06;--:--;     24.069
1899-08-07;--:--;     41.909
1899-08-08;--:--;     53.802
1899-08-09;--:--;     41.909
