# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4116302
# River:                 CLEARWATER RIVER
# Station:               KAMIAH, ID
# Country:               US
# Latitude (DD):       46.2332
# Longitude (DD):      -116.0176
# Catchment area (km²):      12561.5
# Altitude (m ASL):        354.34
# Next downstream station:      4116301
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1910-08 - 1965-10
# No. of years:          56
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 20162
# DATA
YYYY-MM-DD;hh:mm; Value
1910-08-20;--:--;     33.414
1910-08-21;--:--;     33.414
1910-08-22;--:--;     30.582
1910-08-23;--:--;     30.582
1910-08-24;--:--;     30.582
1910-08-25;--:--;     30.582
1910-08-26;--:--;     30.582
1910-08-27;--:--;     31.998
1910-08-28;--:--;     31.998
1910-08-29;--:--;     36.246
1910-08-30;--:--;     48.705
1910-08-31;--:--;     40.493
1910-09-01;--:--;     47.006
1910-09-02;--:--;     56.067
1910-09-03;--:--;     48.705
1910-09-04;--:--;     39.077
1910-09-05;--:--;     39.077
1910-09-06;--:--;     39.077
1910-09-07;--:--;     39.077
1910-09-08;--:--;     39.077
1910-09-09;--:--;     37.378
1910-09-10;--:--;     37.378
1910-09-11;--:--;     37.378
1910-09-12;--:--;     36.246
1910-09-13;--:--;     34.546
1910-09-14;--:--;     33.414
1910-09-15;--:--;     33.414
1910-09-16;--:--;     39.077
1910-09-17;--:--;     45.307
1910-09-18;--:--;     52.103
1910-09-19;--:--;     48.705
1910-09-20;--:--;     45.307
1910-09-21;--:--;     54.085
1910-09-22;--:--;     56.067
1910-09-23;--:--;     60.032
1910-09-24;--:--;     50.404
1910-09-25;--:--;     44.741
