# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4120953
# River:                 YELLOWSTONE RIVER
# Station:               CORWIN SPRINGS, MT
# Country:               US
# Latitude (DD):       45.1119
# Longitude (DD):      -110.7944
# Catchment area (km²):      6783.2
# Altitude (m ASL):        1548.11
# Next downstream station:      4120952
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1889-08 - 2018-10
# No. of years:          130
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 47192
# DATA
YYYY-MM-DD;hh:mm; Value
1889-08-01;--:--;     56.634
1889-08-02;--:--;     56.634
1889-08-03;--:--;     53.802
1889-08-04;--:--;     53.802
1889-08-05;--:--;     53.802
1889-08-06;--:--;     53.802
1889-08-07;--:--;     53.802
1889-08-08;--:--;     53.802
1889-08-09;--:--;     53.802
1889-08-10;--:--;     53.802
1889-08-11;--:--;     53.802
1889-08-12;--:--;     52.386
1889-08-13;--:--;     50.970
1889-08-14;--:--;     50.970
1889-08-15;--:--;     49.554
1889-08-16;--:--;     48.139
1889-08-17;--:--;     48.139
1889-08-18;--:--;     48.139
1889-08-19;--:--;     49.554
1889-08-20;--:--;     52.386
1889-08-21;--:--;     50.970
1889-08-22;--:--;     48.139
1889-08-23;--:--;     46.723
1889-08-24;--:--;     45.307
1889-08-25;--:--;     45.307
1889-08-26;--:--;     43.891
1889-08-27;--:--;     42.758
1889-08-28;--:--;     42.758
1889-08-29;--:--;     42.758
1889-08-30;--:--;     39.927
1889-08-31;--:--;     39.927
1889-09-01;--:--;     41.343
1889-09-02;--:--;     46.723
1889-09-03;--:--;     46.723
1889-09-04;--:--;     43.891
1889-09-05;--:--;     41.343
1889-09-06;--:--;     39.927
1889-09-07;--:--;     39.927
1889-09-08;--:--;     39.927
1889-09-09;--:--;     39.927
1889-09-10;--:--;     39.927
1889-09-11;--:--;     39.927
1889-09-12;--:--;     34.546
1889-09-13;--:--;     34.546
1889-09-14;--:--;     34.546
1889-09-15;--:--;     34.546
1889-09-16;--:--;     34.546
1889-09-17;--:--;     31.998
1889-09-18;--:--;     31.998
1889-09-19;--:--;     31.998
1889-09-20;--:--;     31.998
1889-09-21;--:--;     31.998
1889-09-22;--:--;     31.998
1889-09-23;--:--;     31.998
1889-09-24;--:--;     31.998
1889-09-25;--:--;     31.998
1889-09-26;--:--;     31.998
1889-09-27;--:--;     31.998
1889-09-28;--:--;     31.998
1889-09-29;--:--;     31.998
1889-09-30;--:--;     31.998
1889-10-01;--:--;     31.998
1889-10-02;--:--;     29.166
1889-10-03;--:--;     29.166
1889-10-04;--:--;     29.166
1889-10-05;--:--;     29.166
1889-10-06;--:--;     29.166
1889-10-07;--:--;     29.166
1889-10-08;--:--;     29.166
1889-10-09;--:--;     29.166
1889-10-10;--:--;     26.505
1889-10-11;--:--;     26.505
1889-10-12;--:--;     26.505
