# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4150700
# River:                 SABINE RIVER
# Station:               NEAR RULIFF, TEX.
# Country:               US
# Latitude (DD):       30.3038
# Longitude (DD):      -93.7438
# Catchment area (km²):      24162.1
# Altitude (m ASL):        -1.8
# Next downstream station:      -
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1924-10 - 2019-08
# No. of years:          96
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 34649
# DATA
YYYY-MM-DD;hh:mm; Value
1924-10-01;--:--;     33.980
1924-10-02;--:--;     33.980
1924-10-03;--:--;     33.980
1924-10-04;--:--;     37.378
1924-10-05;--:--;     32.847
1924-10-06;--:--;     32.847
1924-10-07;--:--;     30.582
1924-10-08;--:--;     30.582
1924-10-09;--:--;     25.485
1924-10-10;--:--;     25.485
1924-10-11;--:--;     25.485
1924-10-12;--:--;     25.485
1924-10-13;--:--;     25.485
1924-10-14;--:--;     25.485
1924-10-15;--:--;     25.485
1924-10-16;--:--;     25.485
1924-10-17;--:--;     25.485
1924-10-18;--:--;     25.485
1924-10-19;--:--;     25.485
1924-10-20;--:--;     25.485
1924-10-21;--:--;     25.485
1924-10-22;--:--;     25.485
1924-10-23;--:--;     25.485
1924-10-24;--:--;     25.485
1924-10-25;--:--;     25.485
1924-10-26;--:--;     25.485
1924-10-27;--:--;     25.485
1924-10-28;--:--;     25.485
1924-10-29;--:--;     25.485
1924-10-30;--:--;     25.485
1924-10-31;--:--;     25.485
1924-11-01;--:--;     20.360
1924-11-02;--:--;     20.360
1924-11-03;--:--;     20.360
1924-11-04;--:--;     20.360
1924-11-05;--:--;     20.360
1924-11-06;--:--;     20.360
1924-11-07;--:--;     20.360
1924-11-08;--:--;     20.360
1924-11-09;--:--;     20.360
1924-11-10;--:--;     20.360
1924-11-11;--:--;     20.360
1924-11-12;--:--;     20.360
1924-11-13;--:--;     20.360
1924-11-14;--:--;     20.360
1924-11-15;--:--;     20.360
1924-11-16;--:--;     20.360
1924-11-17;--:--;     20.360
1924-11-18;--:--;     20.360
1924-11-19;--:--;     20.360
1924-11-20;--:--;     20.360
1924-11-21;--:--;     20.360
1924-11-22;--:--;     20.360
1924-11-23;--:--;     21.238
1924-11-24;--:--;     21.238
1924-11-25;--:--;     22.115
1924-11-26;--:--;     22.115
1924-11-27;--:--;     22.115
1924-11-28;--:--;     22.115
1924-11-29;--:--;     22.115
1924-11-30;--:--;     22.115
1924-12-01;--:--;     23.022
1924-12-02;--:--;     23.928
1924-12-03;--:--;     24.834
1924-12-04;--:--;     26.703
1924-12-05;--:--;     26.703
1924-12-06;--:--;     28.600
1924-12-07;--:--;     29.733
1924-12-08;--:--;     34.830
1924-12-09;--:--;     34.830
1924-12-10;--:--;     35.962
1924-12-11;--:--;     32.847
1924-12-12;--:--;     31.715
1924-12-13;--:--;     30.582
1924-12-14;--:--;     24.834
1924-12-15;--:--;     23.022
1924-12-16;--:--;     26.703
1924-12-17;--:--;     28.600
1924-12-18;--:--;     28.600
1924-12-19;--:--;     30.582
1924-12-20;--:--;     29.733
