# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4123340
# River:                 CHEAT RIVER
# Station:               ROWLESBURG, WV
# Country:               US
# Latitude (DD):       39.3462
# Longitude (DD):      -79.6653
# Catchment area (km²):      2432.0
# Altitude (m ASL):        417.04
# Next downstream station:      4123301
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1923-10 - 1996-09
# No. of years:          74
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 26664
# DATA
YYYY-MM-DD;hh:mm; Value
1923-10-01;--:--;      3.964
1923-10-02;--:--;      3.964
1923-10-03;--:--;      3.964
1923-10-04;--:--;      3.964
1923-10-05;--:--;      3.964
1923-10-06;--:--;      3.964
1923-10-07;--:--;      3.964
1923-10-08;--:--;      3.964
1923-10-09;--:--;      3.964
1923-10-10;--:--;      3.964
1923-10-11;--:--;      3.964
1923-10-12;--:--;      3.964
1923-10-13;--:--;      3.964
1923-10-14;--:--;      3.964
1923-10-15;--:--;      3.964
1923-10-16;--:--;      3.964
1923-10-17;--:--;      3.964
1923-10-18;--:--;      3.964
1923-10-19;--:--;      3.964
1923-10-20;--:--;      3.964
1923-10-21;--:--;      3.964
1923-10-22;--:--;      3.964
1923-10-23;--:--;      3.964
1923-10-24;--:--;      3.964
1923-10-25;--:--;      3.964
1923-10-26;--:--;      3.964
1923-10-27;--:--;      3.964
1923-10-28;--:--;      3.964
1923-10-29;--:--;      3.964
1923-10-30;--:--;      3.964
1923-10-31;--:--;      3.964
1923-11-01;--:--;     31.148
1923-11-02;--:--;     31.148
1923-11-03;--:--;     31.148
1923-11-04;--:--;     31.148
1923-11-05;--:--;     31.148
1923-11-06;--:--;     31.148
1923-11-07;--:--;     31.148
1923-11-08;--:--;     31.148
1923-11-09;--:--;     31.148
1923-11-10;--:--;     31.148
1923-11-11;--:--;     31.148
1923-11-12;--:--;     31.148
1923-11-13;--:--;     31.148
1923-11-14;--:--;     31.148
1923-11-15;--:--;     31.148
1923-11-16;--:--;     31.148
1923-11-17;--:--;     31.148
1923-11-18;--:--;     31.148
1923-11-19;--:--;     31.148
1923-11-20;--:--;     31.148
1923-11-21;--:--;     31.148
1923-11-22;--:--;     31.148
1923-11-23;--:--;     31.148
1923-11-24;--:--;     31.148
1923-11-25;--:--;     31.148
1923-11-26;--:--;     31.148
1923-11-27;--:--;     31.148
1923-11-28;--:--;     31.148
1923-11-29;--:--;     31.148
1923-11-30;--:--;     31.148
1923-12-01;--:--;     87.782
1923-12-02;--:--;     60.881
1923-12-03;--:--;     45.024
1923-12-04;--:--;     37.661
1923-12-05;--:--;     61.731
1923-12-06;--:--;     81.552
1923-12-07;--:--;     73.057
1923-12-08;--:--;     70.226
1923-12-09;--:--;    139.319
1923-12-10;--:--;    170.467
1923-12-11;--:--;    184.059
1923-12-12;--:--;    129.974
1923-12-13;--:--;     87.782
1923-12-14;--:--;     98.259
1923-12-15;--:--;     81.552
1923-12-16;--:--;     60.881
1923-12-17;--:--;     49.838
1923-12-18;--:--;     43.042
1923-12-19;--:--;     36.529
1923-12-20;--:--;     32.564
1923-12-21;--:--;     33.414
1923-12-22;--:--;     61.164
1923-12-23;--:--;    362.455
1923-12-24;--:--;    379.445
1923-12-25;--:--;    182.360
1923-12-26;--:--;    107.887
1923-12-27;--:--;     78.721
1923-12-28;--:--;    574.831
1923-12-29;--:--;    368.118
1923-12-30;--:--;    160.839
1923-12-31;--:--;    404.930
1924-01-01;--:--;    413.425
1924-01-02;--:--;    189.723
1924-01-03;--:--;    614.475
1924-01-04;--:--;    453.069
1924-01-05;--:--;    193.687
1924-01-06;--:--;     77.022
1924-01-07;--:--;     45.307
1924-01-08;--:--;     37.378
1924-01-09;--:--;     39.360
1924-01-10;--:--;     41.343
1924-01-11;--:--;    109.303
1924-01-12;--:--;    194.820
1924-01-13;--:--;     95.144
1924-01-14;--:--;     65.695
1924-01-15;--:--;     46.723
1924-01-16;--:--;     50.404
1924-01-17;--:--;    194.820
1924-01-18;--:--;    136.487
1924-01-19;--:--;     84.667
1924-01-20;--:--;     65.129
1924-01-21;--:--;     41.343
1924-01-22;--:--;     24.919
1924-01-23;--:--;     30.016
1924-01-24;--:--;     33.414
1924-01-25;--:--;     52.103
1924-01-26;--:--;     62.014
1924-01-27;--:--;     39.360
1924-01-28;--:--;     35.396
1924-01-29;--:--;     35.396
1924-01-30;--:--;     37.378
1924-01-31;--:--;     46.723
1924-02-01;--:--;     42.475
1924-02-02;--:--;     41.343
1924-02-03;--:--;     40.210
1924-02-04;--:--;     41.059
1924-02-05;--:--;     49.838
1924-02-06;--:--;    102.790
1924-02-07;--:--;     83.818
1924-02-08;--:--;     52.103
1924-02-09;--:--;     39.360
1924-02-10;--:--;     35.396
1924-02-11;--:--;     31.715
1924-02-12;--:--;     30.016
1924-02-13;--:--;     30.016
1924-02-14;--:--;     28.317
1924-02-15;--:--;     26.618
1924-02-16;--:--;     26.618
1924-02-17;--:--;     33.414
1924-02-18;--:--;     64.562
1924-02-19;--:--;    137.053
1924-02-20;--:--;    302.990
1924-02-21;--:--;    209.261
1924-02-22;--:--;    102.507
1924-02-23;--:--;     59.465
1924-02-24;--:--;     41.343
1924-02-25;--:--;     39.360
1924-02-26;--:--;     37.378
1924-02-27;--:--;     37.378
1924-02-28;--:--;     37.378
1924-02-29;--:--;     39.360
1924-03-01;--:--;     39.360
1924-03-02;--:--;     63.996
1924-03-03;--:--;     73.057
1924-03-04;--:--;     70.226
1924-03-05;--:--;    154.043
1924-03-06;--:--;    275.806
1924-03-07;--:--;    212.659
1924-03-08;--:--;    112.135
1924-03-09;--:--;     73.057
1924-03-10;--:--;     63.146
1924-03-11;--:--;     55.501
1924-03-12;--:--;     42.192
1924-03-13;--:--;     37.378
1924-03-14;--:--;     41.626
1924-03-15;--:--;     40.493
1924-03-16;--:--;     33.980
1924-03-17;--:--;     37.378
1924-03-18;--:--;     59.748
1924-03-19;--:--;     78.721
1924-03-20;--:--;     98.259
1924-03-21;--:--;    101.940
1924-03-22;--:--;     75.889
1924-03-23;--:--;     58.333
1924-03-24;--:--;     58.049
1924-03-25;--:--;     60.598
1924-03-26;--:--;     93.445
1924-03-27;--:--;    222.004
