# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4148232
# River:                 CAPE FEAR RIVER
# Station:               LOCK #1 NEAR KELLY, NC
# Country:               US
# Latitude (DD):       34.4043
# Longitude (DD):      -78.2936
# Catchment area (km²):      13610.5
# Altitude (m ASL):        -0.88
# Next downstream station:      -
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1969-07 - 2019-06
# No. of years:          51
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 18235
# DATA
YYYY-MM-DD;hh:mm; Value
1969-07-01;--:--;     80.986
1969-07-02;--:--;     78.154
1969-07-03;--:--;     80.986
1969-07-04;--:--;     80.986
1969-07-05;--:--;     75.323
1969-07-06;--:--;     67.394
1969-07-07;--:--;     55.501
1969-07-08;--:--;     59.182
1969-07-09;--:--;     63.713
1969-07-10;--:--;     63.713
1969-07-11;--:--;     68.810
1969-07-12;--:--;    100.241
1969-07-13;--:--;    190.006
1969-07-14;--:--;    181.228
1969-07-15;--:--;    130.257
1969-07-16;--:--;     91.180
1969-07-17;--:--;     65.978
1969-07-18;--:--;     50.970
1969-07-19;--:--;     40.776
1969-07-20;--:--;     36.246
1969-07-21;--:--;     30.582
1969-07-22;--:--;     27.184
1969-07-23;--:--;     28.204
1969-07-24;--:--;     28.204
1969-07-25;--:--;     28.883
1969-07-26;--:--;     31.432
1969-07-27;--:--;     37.378
1969-07-28;--:--;     50.970
1969-07-29;--:--;     93.729
1969-07-30;--:--;    114.966
1969-07-31;--:--;    136.487
1969-08-01;--:--;    175.847
1969-08-02;--:--;    158.574
1969-08-03;--:--;    199.917
1969-08-04;--:--;    286.000
1969-08-05;--:--;    396.435
1969-08-06;--:--;    506.871
1969-08-07;--:--;    580.494
1969-08-08;--:--;    586.158
1969-08-09;--:--;    472.891
1969-08-10;--:--;    300.158
1969-08-11;--:--;    191.138
1969-08-12;--:--;    146.398
1969-08-13;--:--;    133.372
1969-08-14;--:--;    131.673
1969-08-15;--:--;    129.408
1969-08-16;--:--;    139.035
1969-08-17;--:--;    143.849
1969-08-18;--:--;    158.574
1969-08-19;--:--;    139.885
1969-08-20;--:--;    113.550
1969-08-21;--:--;     98.259
1969-08-22;--:--;     90.614
1969-08-23;--:--;     73.057
1969-08-24;--:--;     63.713
1969-08-25;--:--;     58.616
1969-08-26;--:--;     48.422
1969-08-27;--:--;     42.475
1969-08-28;--:--;     39.927
1969-08-29;--:--;     37.095
1969-08-30;--:--;     34.263
1969-08-31;--:--;     31.432
1969-09-01;--:--;     27.524
1969-09-02;--:--;     27.524
1969-09-03;--:--;     30.016
1969-09-04;--:--;     32.847
1969-09-05;--:--;     33.414
1969-09-06;--:--;     35.962
1969-09-07;--:--;     40.776
1969-09-08;--:--;     40.493
1969-09-09;--:--;     44.741
1969-09-10;--:--;     45.024
1969-09-11;--:--;     48.988
1969-09-12;--:--;     49.271
1969-09-13;--:--;     43.891
1969-09-14;--:--;     42.475
1969-09-15;--:--;     39.644
1969-09-16;--:--;     32.847
1969-09-17;--:--;     27.864
1969-09-18;--:--;     32.564
1969-09-19;--:--;     40.493
1969-09-20;--:--;     71.642
1969-09-21;--:--;    171.033
1969-09-22;--:--;    336.970
1969-09-23;--:--;    404.930
1969-09-24;--:--;    365.287
1969-09-25;--:--;    252.586
1969-09-26;--:--;    205.014
1969-09-27;--:--;    206.146
1969-09-28;--:--;    170.184
1969-09-29;--:--;    131.673
1969-09-30;--:--;    101.091
1969-10-01;--:--;     80.420
1969-10-02;--:--;     71.075
1969-10-03;--:--;    113.550
1969-10-04;--:--;    339.802
1969-10-05;--:--;    455.900
1969-10-06;--:--;    441.742
1969-10-07;--:--;    311.485
1969-10-08;--:--;    184.342
1969-10-09;--:--;    112.984
1969-10-10;--:--;     90.614
1969-10-11;--:--;     77.022
1969-10-12;--:--;     71.642
1969-10-13;--:--;     67.394
1969-10-14;--:--;     64.279
1969-10-15;--:--;     60.881
1969-10-16;--:--;     55.501
1969-10-17;--:--;     52.103
1969-10-18;--:--;     48.422
1969-10-19;--:--;     45.590
1969-10-20;--:--;     41.343
1969-10-21;--:--;     41.626
1969-10-22;--:--;     43.325
1969-10-23;--:--;     43.042
1969-10-24;--:--;     39.927
1969-10-25;--:--;     38.228
1969-10-26;--:--;     36.529
1969-10-27;--:--;     34.546
1969-10-28;--:--;     34.263
1969-10-29;--:--;     37.945
1969-10-30;--:--;     39.077
1969-10-31;--:--;     38.794
1969-11-01;--:--;     40.776
1969-11-02;--:--;     82.119
1969-11-03;--:--;    110.152
1969-11-04;--:--;    105.055
1969-11-05;--:--;     97.127
1969-11-06;--:--;     84.101
1969-11-07;--:--;     74.190
1969-11-08;--:--;     64.845
1969-11-09;--:--;     60.881
1969-11-10;--:--;     54.368
1969-11-11;--:--;     49.271
