# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4122710
# River:                 KANSAS RIVER
# Station:               BONNER SPRINGS, KANS.
# Country:               US
# Latitude (DD):       39.0603
# Longitude (DD):      -94.8727
# Catchment area (km²):      155213.5
# Altitude (m ASL):        224.35
# Next downstream station:      4122902
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1917-07 - 1973-09
# No. of years:          57
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 20539
# DATA
YYYY-MM-DD;hh:mm; Value
1917-07-08;--:--;     70.226
1917-07-09;--:--;     70.226
1917-07-10;--:--;     67.960
1917-07-11;--:--;     63.146
1917-07-12;--:--;     58.616
1917-07-13;--:--;     58.616
1917-07-14;--:--;     56.350
1917-07-15;--:--;     56.350
1917-07-16;--:--;     52.103
1917-07-17;--:--;     52.103
1917-07-18;--:--;     50.121
1917-07-19;--:--;     44.174
1917-07-20;--:--;     46.156
1917-07-21;--:--;     46.156
1917-07-22;--:--;     44.174
1917-07-23;--:--;     44.174
1917-07-24;--:--;     44.174
1917-07-25;--:--;     44.174
1917-07-26;--:--;     44.174
1917-07-27;--:--;     48.139
1917-07-28;--:--;     48.139
1917-07-29;--:--;     44.174
1917-07-30;--:--;     40.210
1917-07-31;--:--;     40.210
1917-08-01;--:--;     38.511
1917-08-02;--:--;     34.546
1917-08-03;--:--;     32.847
1917-08-04;--:--;     32.847
1917-08-05;--:--;     34.546
1917-08-06;--:--;     32.847
1917-08-07;--:--;     34.546
1917-08-08;--:--;     36.529
1917-08-09;--:--;     75.040
1917-08-10;--:--;    113.267
1917-08-11;--:--;    102.507
1917-08-12;--:--;     94.861
1917-08-13;--:--;     99.958
1917-08-14;--:--;    147.814
1917-08-15;--:--;    170.467
1917-08-16;--:--;    228.800
1917-08-17;--:--;    163.105
1917-08-18;--:--;    172.732
1917-08-19;--:--;    224.835
1917-08-20;--:--;    199.350
1917-08-21;--:--;    199.350
1917-08-22;--:--;    192.554
1917-08-23;--:--;    195.952
1917-08-24;--:--;    166.220
1917-08-25;--:--;    135.354
