# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4147726
# River:                 SUSQUEHANNA RIVER
# Station:               RENOVO, PA (WEST BRANCH)
# Country:               US
# Latitude (DD):       41.3245
# Longitude (DD):      -77.7505
# Catchment area (km²):      7705.3
# Altitude (m ASL):        193.3
# Next downstream station:      4147725
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1907-10 - 2019-08
# No. of years:          113
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 40872
# DATA
YYYY-MM-DD;hh:mm; Value
1907-10-01;--:--;     60.881
1907-10-02;--:--;     47.572
1907-10-03;--:--;     39.360
1907-10-04;--:--;     31.715
1907-10-05;--:--;     75.606
1907-10-06;--:--;    113.834
1907-10-07;--:--;     80.703
1907-10-08;--:--;     75.606
1907-10-09;--:--;     80.703
1907-10-10;--:--;     86.083
1907-10-11;--:--;     70.509
1907-10-12;--:--;     65.695
1907-10-13;--:--;     56.350
1907-10-14;--:--;     51.820
1907-10-15;--:--;     43.325
1907-10-16;--:--;     35.396
1907-10-17;--:--;     31.715
1907-10-18;--:--;     28.317
1907-10-19;--:--;     28.317
1907-10-20;--:--;     28.317
1907-10-21;--:--;     28.317
1907-10-22;--:--;     28.317
1907-10-23;--:--;     25.202
1907-10-24;--:--;     22.370
1907-10-25;--:--;     22.370
1907-10-26;--:--;     22.370
1907-10-27;--:--;     22.370
1907-10-28;--:--;     25.202
1907-10-29;--:--;    113.834
1907-10-30;--:--;    113.834
1907-10-31;--:--;     75.606
1907-11-01;--:--;     65.695
1907-11-02;--:--;     60.881
1907-11-03;--:--;     80.703
1907-11-04;--:--;    237.861
1907-11-05;--:--;    202.182
1907-11-06;--:--;    202.182
1907-11-07;--:--;    202.182
1907-11-08;--:--;    202.182
1907-11-09;--:--;    202.182
1907-11-10;--:--;    177.263
1907-11-11;--:--;    154.043
1907-11-12;--:--;    126.293
1907-11-13;--:--;    108.170
1907-11-14;--:--;     96.843
1907-11-15;--:--;     86.083
1907-11-16;--:--;     80.703
1907-11-17;--:--;     70.509
1907-11-18;--:--;     60.881
1907-11-19;--:--;     60.881
1907-11-20;--:--;     60.881
1907-11-21;--:--;     60.881
1907-11-22;--:--;     75.606
1907-11-23;--:--;     75.606
1907-11-24;--:--;     70.509
1907-11-25;--:--;     60.881
1907-11-26;--:--;     60.881
1907-11-27;--:--;     60.881
1907-11-28;--:--;     65.695
1907-11-29;--:--;     65.695
1907-11-30;--:--;     60.881
1907-12-01;--:--;     60.881
1907-12-02;--:--;     65.695
1907-12-03;--:--;     56.350
1907-12-04;--:--;     60.881
1907-12-05;--:--;     51.820
1907-12-06;--:--;     48.139
1907-12-07;--:--;     45.307
1907-12-08;--:--;     42.475
1907-12-09;--:--;     41.059
1907-12-10;--:--;     45.307
1907-12-11;--:--;    193.687
1907-12-12;--:--;    286.000
1907-12-13;--:--;    228.800
1907-12-14;--:--;    185.192
1907-12-15;--:--;    169.334
1907-12-16;--:--;    154.043
1907-12-17;--:--;    139.602
1907-12-18;--:--;    113.834
1907-12-19;--:--;    102.507
1907-12-20;--:--;     86.083
1907-12-21;--:--;     75.606
1907-12-22;--:--;     75.606
1907-12-23;--:--;     86.083
1907-12-24;--:--;    557.841
1907-12-25;--:--;    690.930
1907-12-26;--:--;    438.910
1907-12-27;--:--;    331.307
1907-12-28;--:--;    276.938
1907-12-29;--:--;    424.752
1907-12-30;--:--;    438.910
1907-12-31;--:--;    376.613
1908-01-01;--:--;    331.307
1908-01-02;--:--;    266.744
1908-01-03;--:--;    219.738
1908-01-04;--:--;    185.192
1908-01-05;--:--;    169.334
1908-01-06;--:--;    154.043
1908-01-07;--:--;    132.806
1908-01-08;--:--;    113.834
1908-01-09;--:--;    102.507
1908-01-10;--:--;     91.463
1908-01-11;--:--;     75.606
1908-01-12;--:--;     75.606
1908-01-13;--:--;    399.267
1908-01-14;--:--;    571.999
1908-01-15;--:--;    413.425
1908-01-16;--:--;    297.326
1908-01-17;--:--;    219.738
1908-01-18;--:--;    202.182
1908-01-19;--:--;    177.263
1908-01-20;--:--;    139.602
1908-01-21;--:--;    126.293
1908-01-22;--:--;    120.063
1908-01-23;--:--;    120.063
1908-01-24;--:--;    120.063
1908-01-25;--:--;    102.507
1908-01-26;--:--;     91.463
1908-01-27;--:--;    108.170
1908-01-28;--:--;    113.834
1908-01-29;--:--;    126.293
1908-01-30;--:--;    126.293
1908-01-31;--:--;     70.509
1908-02-01;--:--;     70.509
1908-02-02;--:--;     96.843
1908-02-03;--:--;    113.834
1908-02-04;--:--;     96.843
1908-02-05;--:--;     96.843
1908-02-06;--:--;    139.602
1908-02-07;--:--;    139.602
1908-02-08;--:--;    139.602
1908-02-09;--:--;    139.602
1908-02-10;--:--;    139.602
1908-02-11;--:--;    139.602
1908-02-12;--:--;    139.602
1908-02-13;--:--;    139.602
1908-02-14;--:--;    139.602
1908-02-15;--:--;    185.192
1908-02-16;--:--;   1900.057
1908-02-17;--:--;   1027.900
1908-02-18;--:--;    526.692
1908-02-19;--:--;    376.613
1908-02-20;--:--;    297.326
1908-02-21;--:--;    219.738
1908-02-22;--:--;    202.182
1908-02-23;--:--;    169.334
1908-02-24;--:--;    146.681
1908-02-25;--:--;    126.293
1908-02-26;--:--;    126.293
1908-02-27;--:--;    102.507
1908-02-28;--:--;    102.507
1908-02-29;--:--;     80.703
1908-03-01;--:--;     80.703
1908-03-02;--:--;     80.703
1908-03-03;--:--;    353.960
1908-03-04;--:--;    376.613
1908-03-05;--:--;    297.326
1908-03-06;--:--;    257.117
1908-03-07;--:--;    319.980
1908-03-08;--:--;    673.940
1908-03-09;--:--;    495.544
1908-03-10;--:--;    467.227
1908-03-11;--:--;    353.960
1908-03-12;--:--;    467.227
1908-03-13;--:--;    724.910
1908-03-14;--:--;   1217.622
1908-03-15;--:--;   1257.266
1908-03-16;--:--;   1877.404
1908-03-17;--:--;   1257.266
1908-03-18;--:--;    798.534
1908-03-19;--:--;   1279.919
1908-03-20;--:--;   1900.057
1908-03-21;--:--;    968.435
1908-03-22;--:--;    588.989
1908-03-23;--:--;    509.702
1908-03-24;--:--;    481.386
1908-03-25;--:--;    639.960
1908-03-26;--:--;    588.989
1908-03-27;--:--;    673.940
1908-03-28;--:--;    852.336
1908-03-29;--:--;    908.969
1908-03-30;--:--;    815.524
1908-03-31;--:--;    588.989
1908-04-01;--:--;    438.910
1908-04-02;--:--;    365.287
1908-04-03;--:--;    331.307
1908-04-04;--:--;    286.000
1908-04-05;--:--;    237.861
1908-04-06;--:--;    219.738
1908-04-07;--:--;    193.687
1908-04-08;--:--;    169.334
1908-04-09;--:--;    257.117
1908-04-10;--:--;    424.752
1908-04-11;--:--;    266.744
1908-04-12;--:--;    319.980
1908-04-13;--:--;    276.938
1908-04-14;--:--;    228.800
1908-04-15;--:--;    202.182
1908-04-16;--:--;    286.000
1908-04-17;--:--;    308.653
1908-04-18;--:--;    266.744
1908-04-19;--:--;    319.980
1908-04-20;--:--;    438.910
1908-04-21;--:--;    376.613
1908-04-22;--:--;    319.980
1908-04-23;--:--;    266.744
1908-04-24;--:--;    219.738
1908-04-25;--:--;    193.687
1908-04-26;--:--;    193.687
1908-04-27;--:--;    169.334
1908-04-28;--:--;    154.043
