# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4148231
# River:                 CAPE FEAR RIVER
# Station:               WILM NEAR TARHEEL, NC
# Country:               US
# Latitude (DD):       34.8349
# Longitude (DD):      -78.8239
# Catchment area (km²):      12566.7
# Altitude (m ASL):        8.83
# Next downstream station:      4148232
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1937-10 - 2019-07
# No. of years:          83
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 29867
# DATA
YYYY-MM-DD;hh:mm; Value
1937-10-01;--:--;     28.883
1937-10-02;--:--;     30.582
1937-10-03;--:--;     30.582
1937-10-04;--:--;     24.352
1937-10-05;--:--;     35.679
1937-10-06;--:--;     46.440
1937-10-07;--:--;    111.002
1937-10-08;--:--;    108.170
1937-10-09;--:--;     83.251
1937-10-10;--:--;     55.784
1937-10-11;--:--;     46.440
1937-10-12;--:--;     59.748
1937-10-13;--:--;     51.820
1937-10-14;--:--;     48.139
1937-10-15;--:--;     39.077
1937-10-16;--:--;     39.077
1937-10-17;--:--;     27.467
1937-10-18;--:--;     27.467
1937-10-19;--:--;     37.378
1937-10-20;--:--;     40.776
1937-10-21;--:--;     85.517
1937-10-22;--:--;    119.497
1937-10-23;--:--;     87.782
1937-10-24;--:--;     67.960
1937-10-25;--:--;     59.748
1937-10-26;--:--;     51.820
1937-10-27;--:--;     49.838
1937-10-28;--:--;     49.838
1937-10-29;--:--;     55.784
1937-10-30;--:--;     76.455
1937-10-31;--:--;     76.455
1937-11-01;--:--;     70.226
1937-11-02;--:--;     59.748
1937-11-03;--:--;     51.820
1937-11-04;--:--;     44.457
1937-11-05;--:--;     42.758
1937-11-06;--:--;     42.758
1937-11-07;--:--;     35.679
1937-11-08;--:--;     32.281
1937-11-09;--:--;     39.077
1937-11-10;--:--;     39.077
1937-11-11;--:--;     33.980
1937-11-12;--:--;     44.457
1937-11-13;--:--;     76.455
1937-11-14;--:--;    125.443
1937-11-15;--:--;    137.903
1937-11-16;--:--;    116.665
1937-11-17;--:--;     97.693
1937-11-18;--:--;     76.455
1937-11-19;--:--;     67.960
1937-11-20;--:--;     70.226
1937-11-21;--:--;     51.820
1937-11-22;--:--;     44.457
1937-11-23;--:--;     48.139
1937-11-24;--:--;     57.766
1937-11-25;--:--;     48.139
1937-11-26;--:--;     42.758
1937-11-27;--:--;     57.766
1937-11-28;--:--;     44.457
1937-11-29;--:--;     44.457
1937-11-30;--:--;     57.766
1937-12-01;--:--;     59.748
1937-12-02;--:--;     72.208
1937-12-03;--:--;     61.731
1937-12-04;--:--;     65.695
1937-12-05;--:--;     51.820
1937-12-06;--:--;     51.820
1937-12-07;--:--;     55.784
