# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-09-07
#
# GRDC-No.:              4119325
# River:                 SALT CREEK
# Station:               NEAR GREENVIEW, IL
# Country:               US
# Latitude (DD):       40.132
# Longitude (DD):      -89.7357
# Catchment area (km²):      4672.4
# Altitude (m ASL):        145.99
# Next downstream station:      4119410
# Remarks:               
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1941-10 - 2019-08
# No. of years:          79
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 28434
# DATA
YYYY-MM-DD;hh:mm; Value
1941-10-01;--:--;      2.832
1941-10-02;--:--;      5.267
1941-10-03;--:--;      3.851
1941-10-04;--:--;      9.005
1941-10-05;--:--;    125.727
1941-10-06;--:--;    172.732
1941-10-07;--:--;    222.570
1941-10-08;--:--;    172.732
1941-10-09;--:--;    132.523
1941-10-10;--:--;    141.867
1941-10-11;--:--;    130.257
1941-10-12;--:--;    105.622
1941-10-13;--:--;     89.764
1941-10-14;--:--;     75.889
1941-10-15;--:--;     60.598
1941-10-16;--:--;     57.200
1941-10-17;--:--;     45.024
1941-10-18;--:--;     46.440
1941-10-19;--:--;     43.608
1941-10-20;--:--;     40.776
1941-10-21;--:--;     39.360
1941-10-22;--:--;     39.360
1941-10-23;--:--;     47.855
1941-10-24;--:--;     40.776
1941-10-25;--:--;     37.945
1941-10-26;--:--;     36.529
1941-10-27;--:--;     36.529
1941-10-28;--:--;     43.608
1941-10-29;--:--;     43.608
1941-10-30;--:--;     45.024
1941-10-31;--:--;     62.297
1941-11-01;--:--;     89.764
1941-11-02;--:--;    118.931
1941-11-03;--:--;    130.257
1941-11-04;--:--;    125.727
1941-11-05;--:--;    116.665
1941-11-06;--:--;    112.135
1941-11-07;--:--;    130.257
1941-11-08;--:--;    134.788
1941-11-09;--:--;    127.992
1941-11-10;--:--;    114.400
1941-11-11;--:--;    105.622
1941-11-12;--:--;     95.711
1941-11-13;--:--;     85.800
1941-11-14;--:--;     70.792
